	-- League --	--- FA Cup ---	---- Other ----

1984/85
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
AGBOOLA, Reuben	Full Back	
										
ARMSTRONG, Gordon	Midfielder	
										
ATKINSON, Paul	Winger	
										
BENNETT, Gary	Central Defender	
										
BERRY, Steve	Midfielder	
										
CHISHOLM, Gordon	Midfielder	
										
COOKE, John	Midfielder	
										
CORNER, David	Central Defender	
										
CORNFORTH, John	Midfielder	
										
CUMMINS, Stan	Forward	
										
DANIEL, Peter	Midfielder	
										
ELLIOTT, Shaun	Central Defender	
										
GAYLE, Howard	Winger	
										
HALPIN, John	Winger	
										
HODGSON, David	Forward	
										
KEY, Richard	Goalkeeper	
										
LEMON, Paul	Midfielder	
										
MILLS, Sean	Midfielder	
										
MOORE, John	Forward	
										
PICKERING, Nick	Midfielder	
										
PROCTOR, Mark	Midfielder	
										
TURNER, Chris	Goalkeeper	
										
VENISON, Barry	Full Back	
										
WALKER, Clive	Winger	
										
WALLACE, Ian	Forward	
										
WEST, Colin	Forward	
										
WOODCOCK, David	Midfielder	
										
WYLDE, Rodger	Forward
