Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BARDSLEY, David ",Full Back,17,0,0,0+1,0,0,3,0,0
,"BARNES, John ",Winger,40,12,0,2,0,0,5,3,0
,"BLISSETT, Luther ",Forward,38+3,21,5,5,6,1,5,1,0
,"CALLAGHAN, Nigel ",Winger,36+2,8,0,4,0,0,3+1,2,0
,"COTON, Tony ",Goalkeeper,33,0,0,3,0,0,4,0,0
,"GIBBS, Nigel ",Full Back,11+1,0,0,0,0,0,0,0,0
,"GILLIGAN, Jimmy ",Forward,5+5,0,0,3,1,0,1,1,0
,"HAMER, Kevin ",Central Defender,0,0,0,0,0,0,0,0,0
,"JACKETT, Kenny ",Midfielder,35+1,4,0,3,0,0,5,0,0
,"JOBSON, Richard ",Central Defender,2,1,0,0,0,0,0,0,0
,"JOHNSTON, Mo ",Forward,9,3,0,0,0,0,1,0,0
,"LOHMAN, Jan ",Midfielder,5+2,0,0,3,0,0,0,0,0
,"MCCLELLAND, John ",Central Defender,29,1,0,5,0,0,2,0,0
,"PORTER, Gary ",Midfielder,5+4,0,0,0,0,0,0,0,0
,"REILLY, George ",Forward,19+2,6,0,1,0,0,4,1,0
,"RICHARDSON, Ian ",Forward,1,0,0,0,0,0,0,0,0
,"ROSTRON, Wilf ",Full Back,38,3,0,5,0,0,5,0,0
,"SENDALL, Richard ",Forward,0,0,0,0,0,0,0,0,0
,"SHERWOOD, Steve ",Goalkeeper,9,0,0,2,0,0,1,0,0
,"SINNOTT, Lee ",Central Defender,29+1,0,0,5,0,0,4,0,0
,"STERLING, Worrell ",Winger,13+2,4,0,4,0,0,3+1,1,0
,"TAYLOR, Les ",Midfielder,38+1,3,0,5,2,0,4,1,0
,"TERRY, Steve ",Central Defender,38,4,0,5,1,0,5,1,0
,"WEST, Colin ",Forward,12,7,0,0,0,0,0,0,0
,"WILLIAMS, Derick ",Goalkeeper,0,0,0,0,0,0,0,0,0
