-- League --	--- FA Cup ---	---- Other ----

1984/85
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ALLON, Joe 	Forward	1	0	0	0	0	0	0	0	0
										
ANDERSON, John 	Full Back	31+4	1	1	2	0	0	4	0	0
										
BAIRD, Ian 	Forward	4+1	1	0	0	0	0	0	0	0
										
BEARDSLEY, Peter 	Forward	38	17	8	2	0	0	4	0	0
										
BROWN, Malcolm 	Full Back	39	0	0	2	0	0	4	0	0
										
CARNEY, Steve 	Central Defender	6	1	0	0	0	0	2	0	0
										
CARR, Kevin 	Goalkeeper	24	0	0	2	0	0	4	0	0
										
CLARKE, Jeff 	Central Defender	23	0	0	2	0	0	0	0	0
										
CUNNINGHAM, Tony 	Forward	13	1	0	0	0	0	0	0	0
										
FERRIS, Paul 	Winger	0+4	0	0	0	0	0	0+2	1	0
										
GASCOIGNE, Paul 	Midfielder	0+2	0	0	0	0	0	0	0	0
										
HADDOCK, Peter 	Central Defender	1	0	0	0	0	0	2	0	0
										
HEARD, Pat 	Midfielder	34	2	0	2	0	0	0	0	0
										
HEDWORTH, Chris 	Full Back	1	0	0	0	0	0	1	0	0
										
MCCREERY, David 	Midfielder	34+1	1	0	0+1	0	0	4	0	0
										
MCDONALD, Neil 	Full Back	29+7	6	0	2	0	0	4	2	0
										
MCKENZIE, Ian 	Full Back	0	0	0	0	0	0	0	0	0
										
MEGSON, Gary 	Midfielder	19+1	1	0	2	1	0	0	0	0
										
REILLY, George 	Forward	14	3	0	0	0	0	0	0	0
										
ROEDER, Glenn 	Central Defender	36	0	0	0	0	0	3	0	0
										
RYAN, John 	Full Back	6	0	0	0	0	0	0	0	0
										
SAUNDERS, Wes 	Central Defender	21	0	0	2	0	0	4	0	0
										
THOMAS, Martin 	Goalkeeper	18	0	0	0	0	0	0	0	0
										
WADDLE, Chris 	Winger	35+1	13	0	2	1	0	4	2	0
										
WHARTON, Ken 	Full Back	35	6	0	2	0	0	4	1	0
