Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BENEY, Albert	Centre ",, , , , , , , ,	
,"BIRNIE,",, ,A,l,e,x,	,W,i,n,g,e,r,	
,"BROOKS, George	Wing ",, , , , ,	
,"BROWN, John	Inside ",, , , , , , , ,	
,"BULLEN, Teddy	Wing ",, , , , ,	
,"CANNELL, Barker	Centre ",, , , , , , , ,	
,"CANNON, Tom	Wing ",, , , , ,	
,"CURRIE, Bob	Inside ",, , , , , , , ,	
,"DEWHURST, Jack	Centre ",, , , , ,	
,"DUFFY,",, ,C,h,r,i,s,	,W,i,n,g,e,r,	
,"FENNER, Bill	Full ",, , , , ,	
,"FOOT,",, ,G,e,o,r,g,e,	,G,o,a,l,k,e,e,p,e,r,	
,"GREAVES, Tommy	Full ",, , , , ,	
,"HEAP, Bob	Wing ",, , , , ,	
,"HIBBERT, Billy	Centre ",, , , , , , , ,	
,"HORROCKS,",, ,J,o,h,n,	,W,i,n,g,e,r,	
,"HUMPHREYS, Billy	Wing ",, , , , ,	
,"JARVIS, Len	Wing ",, , , , ,	
,"KAY, Tom	Inside ",, , , , , , , ,	
,"LEE,",, ,H,a,r,o,l,d,	,W,i,n,g,e,r,	
,"LOMAS, Billy	Centre ",, , , , , , , ,	
,"MCDONALD,",, ,T,o,m,	,G,o,a,l,k,e,e,p,e,r,	
,"MILLINGTON, Tom	Full ",, , , , ,	
,"PARKIN, Dick	Full ",, , , , ,	
,"RAESIDE,",, ,J,i,m,m,y,	,G,o,a,l,k,e,e,p,e,r,	
,"SMITH, Wally	Inside ",, , , , , , , ,	
,"STEWART, Harry	Full ",, , , , ,	
,"VINSON, Harry	Wing ",, , , , ,	
,"WALKER,",, ,J,o,h,n,n,y,	,W,i,n,g,e,r,	
,"WALKER,",, ,D,i,c,k,	,W,i,n,g,e,r,	
