-- League --	--- FA Cup ---	---- Other ----

1991/92
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ABLETT, Gary 	Central Defender	13+1	0	0	0	0	0	8+1	0	0
										
BARNES, John 	Winger	12	1	0	4	3	1	1	0	0
										
BURROWS, David 	Full Back	30	1	0	6	0	0	12	0	0
										
CARTER, Jimmy 	Winger	0	0	0	0	0	0	0+1	0	0
										
GODFREY, Warren 	Midfielder	0	0	0	0	0	0	0	0	0
										
GROBBELAAR, Bruce 	Goalkeeper	37	0	0	9	0	0	9	0	0
										
HARKNESS, Steve 	Full Back	7+4	0	0	1	0	0	5+2	0	0
										
HOOPER, Mike 	Goalkeeper	5	0	0	0	0	0	4	0	0
										
HOUGHTON, Ray 	Midfielder	36	8	0	8	1	0	7	3	0
										
HUTCHISON, Don 	Midfielder	0+3	0	0	0	0	0	0	0	0
										
HYSEN, Glenn 	Central Defender	3+2	1	0	0	0	0	2	0	0
										
JONES, Barry 	Central Defender	0	0	0	0	0	0	0+1	0	0
										
JONES, Rob 	Full Back	28	0	0	9	0	0	2	0	0
										
KOZMA, Istvan 	Midfielder	3+2	0	0	0+2	0	0	0	0	0
										
LAMPKIN, Kevin 	Midfielder	0	0	0	0	0	0	0	0	0
										
MARSH, Mike 	Midfielder	19+15	0	0	4+2	0	0	10+2	1	0
										
MAXWELL, Ally 	Goalkeeper	0	0	0	0	0	0	0	0	0
										
MCAREE, Rod 	Midfielder	0	0	0	0	0	0	0	0	0
										
MCMAHON, Steve 	Midfielder	15	1	0	0	0	0	9	0	0
										
MCMANAMAN, Steve 	Midfielder	26+4	5	0	8	3	0	13	3	0
										
MOLBY, Jan 	Midfielder	25+1	3	1	5+1	1	0	8	1	1
										
NICOL, Steve 	Midfielder	34	1	0	8	0	0	10	0	0
										
PATERSON, Scott 	Central Defender	0	0	0	0	0	0	0	0	0
										
REDKNAPP, Jamie 	Midfielder	5+1	1	0	2	0	0	1+1	0	0
										
ROSCOE, Andy 	Winger	0	0	0	0	0	0	0	0	0
										
ROSENTHAL, Ronny 	Forward	7+13	3	0	1+2	0	0	1+3	0	0
										
RUSH, Ian 	Forward	16+2	3	0	4+1	1	0	8	4	0
										
SAUNDERS, Dean 	Forward	36	10	0	8	2	0	10	11	0
										
TANNER, Nicky 	Central Defender	32	1	0	2	0	0	10+1	0	0
										
THOMAS, Michael 	Midfielder	16+1	3	0	5	2	0	0	0	0
										
VENISON, Barry 	Full Back	9+4	1	0	1+2	0	0	0+3	1	0
										
WALTERS, Mark 	Winger	18+7	3	2	2+1	0	0	8+1	3	0
										
WHELAN, Ronnie 	Midfielder	9+1	0	0	3	1	0	0	0	0
										
WHITTAKER, Stuart 	Winger	0	0	0	0	0	0	0	0	0
										
WRIGHT, Mark 	Central Defender	21	0	0	9	0	0	5	0	0
