	-- League --	--- FA Cup ---	---- Other ----

1967/68
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ADDISON, Colin 	Midfielder	10+1	5	0	0	0	0	2	1	0
										
ARMSTRONG, George 	Winger	42	5	0	5	0	0	8	0	0
										
COURT, David 	Midfielder	15+1	3	0	0+1	0	0	0	0	0
										
DAVIDSON, Roger 	Midfielder	0+1	0	0	0	0	0	0	0	0
										
FURNELL, Jim 	Goalkeeper	29	0	0	4	0	0	8	0	0
										
GOULD, Bobby 	Forward	15+1	6	0	3	2	0	0	0	0
										
GRAHAM, George 	Midfielder	38	16	0	5	0	0	8	5	0
										
JENKINS, David 	Forward	2+1	0	0	2	1	0	2	1	0
										
JOHNSTON, George 	Forward	17+1	3	0	0	0	0	3+1	0	0
										
JONES, Davy 	Midfielder	0	0	0	0	0	0	0	0	0
										
MCLINTOCK, Frank 	Midfielder	38	4	0	5	0	0	8	2	0
										
MCNAB, Bob 	Full Back	30	0	0	3	0	0	5	1	0
										
NEILL, Terry 	Central Defender	38	2	2	4+1	0	0	7+1	1	0
										
RADFORD, John 	Forward	39	10	0	5	2	0	8	2	0
										
RICE, Pat 	Full Back	2+4	0	0	0	0	0	1	0	0
										
SAMMELS, Jon 	Midfielder	34+1	4	0	5	1	0	8	2	0
										
SIMPSON, Peter 	Central Defender	40	0	0	5	0	0	8	1	0
										
STOREY, Peter 	Full Back	39	0	0	5	0	0	7	0	0
										
URE, Ian 	Central Defender	21	0	0	3	0	0	5	0	0
										
WILSON, Bob 	Goalkeeper	13	0	0	1	0	0	0	0	0
