	-- League --	--- FA Cup ---	---- Other ----

1967/68
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ANGUS, John 	Full Back	25	0	0	0	0	0	5	0	0
										
BELLAMY, Arthur 	Midfielder	33	2	0	1	0	0	4	0	0
										
BLANT, Colin 	Central Defender	5+3	0	0	0	0	0	0	0	0
										
BUXTON, Mick 	Full Back	1+1	0	0	0	0	0	0	0	0
										
CASPER, Frank 	Forward	36+2	14	0	1	1	0	5	2	0
										
COATES, Ralph 	Winger	25+2	6	0	1	0	0	2+2	0	0
										
DOBSON, Martin 	Midfielder	11+3	3	0	0	0	0	0	0	0
										
FRANCE, Gary 	Midfielder	1	0	0	0	0	0	0	0	0
										
HARRIS, Gordon 	Midfielder	20	5	3	0	0	0	5	1	1
										
IRVINE, Willie 	Forward	17+2	6	0	0+1	0	0	4+1	5	0
										
JONES, Rod 	Goalkeeper	1	0	0	0	0	0	0	0	0
										
KINSELLA, Len 	Midfielder	3+2	0	0	0	0	0	0	0	0
										
LATCHAM, Les 	Full Back	40	2	0	1	0	0	5	0	0
										
LOCHHEAD, Andy 	Forward	34	13	0	1	0	0	5	2	0
										
MERRINGTON, Dave 	Central Defender	21+1	0	0	1	0	0	4	0	0
										
MORGAN, Willie 	Winger	42	7	0	1	0	0	5	0	0
										
O'NEIL, Brian 	Midfielder	35	5	1	1	0	0	5	1	0
										
SMITH, Fred 	Full Back	14	0	0	0	0	0	1+1	0	0
										
TERNENT, Stan 	Midfielder	4	0	0	0	0	0	0	0	0
										
TERNENT, Ray 	Full Back	7	0	0	1	0	0	0	0	0
										
THOMAS, Dave 	Winger	3	0	0	0	0	0	0	0	0
										
THOMSON, Harry 	Goalkeeper	41	0	0	1	0	0	5	0	0
										
TODD, Sammy 	Central Defender	19	0	0	0	0	0	0	0	0
										
WALDRON, Colin 	Central Defender	24	0	0	1	0	0	0	0	0
