Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BALL, William ",Wing Half,31,0,0,2,0,0,0,0,0
,"BREARLEY, John ",Inside Forward,8,0,0,0,0,0,0,0,0
,"BULL, Walter ",Centre Half,32,2,0,2,0,0,0,0,0
,"FARN, Fred ",Inside Forward,0,0,0,0,0,0,0,0,0
,"GEE, Ellis ",Winger,30,5,0,2,0,0,0,0,0
,"HADLEY, Arthur ",Winger,24,6,0,2,0,0,0,0,0
,"LEWIS, George ",Full Back,33,0,0,2,0,0,0,0,0
,"MACONNACHIE, Alex ",Inside Forward,10,0,0,0,0,0,0,0,0
,"MCDONALD, Ted ",Wing Half,32,0,0,2,0,0,0,0,0
,"MONTGOMERY, Jack ",Full Back,8,0,0,0,0,0,0,0,0
,"MORRIS, Jack ",Inside Forward,33,16,0,2,3,0,0,0,0
,"PENNINGTON, Harry ",Goalkeeper,32,0,0,2,0,0,0,0,0
,"PRESCOTT, Tom ",Full Back,24,0,0,2,0,0,0,0,0
,"ROSS, William ",Winger,34,12,0,2,0,0,0,0,0
,"SIMPSON, Tom ",Winger,2,0,0,0,0,0,0,0,0
,"SMITH, David ",Wing Half,5,0,0,0,0,0,0,0,0
,"SPENCER, Fred ",Winger,7,1,0,0,0,0,0,0,0
,"SUTER, Bob ",Goalkeeper,2,0,0,0,0,0,0,0,0
,"WARNER, Alf ",Inside Forward,27,12,0,2,1,0,0,0,0Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BALL, William ",Wing Half,31,0,0,2,0,0,0,0,0
,"BREARLEY, John ",Inside Forward,8,0,0,0,0,0,0,0,0
,"BULL, Walter ",Centre Half,32,2,0,2,0,0,0,0,0
,"FARN, Fred ",Inside Forward,0,0,0,0,0,0,0,0,0
,"GEE, Ellis ",Winger,30,5,0,2,0,0,0,0,0
,"HADLEY, Arthur ",Winger,24,6,0,2,0,0,0,0,0
,"LEWIS, George ",Full Back,33,0,0,2,0,0,0,0,0
,"MACONNACHIE, Alex ",Inside Forward,10,0,0,0,0,0,0,0,0
,"MCDONALD, Ted ",Wing Half,32,0,0,2,0,0,0,0,0
,"MONTGOMERY, Jack ",Full Back,8,0,0,0,0,0,0,0,0
,"MORRIS, Jack ",Inside Forward,33,16,0,2,3,0,0,0,0
,"PENNINGTON, Harry ",Goalkeeper,32,0,0,2,0,0,0,0,0
,"PRESCOTT, Tom ",Full Back,24,0,0,2,0,0,0,0,0
,"ROSS, William ",Winger,34,12,0,2,0,0,0,0,0
,"SIMPSON, Tom ",Winger,2,0,0,0,0,0,0,0,0
,"SMITH, David ",Wing Half,5,0,0,0,0,0,0,0,0
,"SPENCER, Fred ",Winger,7,1,0,0,0,0,0,0,0
,"SUTER, Bob ",Goalkeeper,2,0,0,0,0,0,0,0,0
,"WARNER, Alf ",Inside Forward,27,12,0,2,1,0,0,0,0
