-- League --	--- FA Cup ---	---- Other ----

1953/54
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ATKINSON, Brian 	Wing Half	0	0	0	0	0	0	0	0	0
										
BOTTOM, Arthur 	Inside Forward	10	2	0	0	0	0	0	0	0
										
BROOK, Harold 	Inside Forward	31	12	1	1	0	0	0	0	0
										
BROWNING, Len 	Centre Forward	7	2	0	0	0	0	0	0	0
										
BURGIN, Ted 	Goalkeeper	42	0	0	2	0	0	0	0	0
										
COLDWELL, Cec 	Full Back	27	0	0	2	0	0	0	0	0
										
CROSS, Jack 	Centre Forward	13	5	0	0	0	0	0	0	0
										
FOUNTAIN, Jack 	Wing Half	1	0	0	0	0	0	0	0	0
										
FURNISS, Fred 	Full Back	15	2	2	0	0	0	0	0	0
										
GRAINGER, Colin 	Winger	3	0	0	0	0	0	0	0	0
										
HAGAN, Jimmy 	Inside Forward	25	6	0	2	0	0	0	0	0
										
HAWKSWORTH, Derek 	Winger	37	11	0	2	1	0	0	0	0
										
HOYLAND, Tommy 	Wing Half	7	2	0	0	0	0	0	0	0
										
HUDSON, Billy 	Winger	1	0	0	0	0	0	0	0	0
										
JOHNSON, Howard 	Central Defender	34	0	0	2	0	0	0	0	0
										
LUKE, George 	Centre Forward	1	0	0	0	0	0	0	0	0
										
MCNAB, Sam 	Inside Forward	6	3	0	0	0	0	0	0	0
										
RAWSON, Colin 	Wing Half	42	0	0	2	0	0	0	0	0
										
RIDGE, Roy 	Full Back	9	0	0	2	0	0	0	0	0
										
RINGSTEAD, Alf 	Winger	37	12	0	2	0	0	0	0	0
										
SHAW, Graham 	Full Back	32	0	0	0	0	0	0	0	0
										
SHAW, Joe 	Central Defender	35	1	0	2	0	0	0	0	0
										
TONER, Willie 	Wing Half	23	2	0	2	1	0	0	0	0
										
WALKER, Jim 	Full Back	1	0	0	0	0	0	0	0	0
										
WILKINSON, Eric 	Inside Forward	0	0	0	0	0	0	0	0	0
										
WRAGG, Peter 	Inside Forward	23	7	0	1	0	0	0	0	0
