-- League --	--- FA Cup ---	---- Other ----

1957/58
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BAILY, Eddie 	Inside Forward	37	8	0	3	0	0	0	0	0
										
BARRETT, Jimmy 	Inside Forward	17	12	2	0	0	0	0	0	0
										
BURKITT, Jack 	Wing Half	40	0	0	2	0	0	0	0	0
										
COYLE, Fay 	Centre Forward	3	0	0	0	0	0	0	0	0
										
FARMER, Ron 	Midfielder	9	0	0	1	0	0	0	0	0
										
GRANVILLE, Ralph 	Wing Half	0	0	0	0	0	0	0	0	0
										
GRAY, Billy 	Winger	35	9	0	3	0	0	0	0	0
										
HIGHAM, Peter 	Centre Forward	2	0	0	0	0	0	0	0	0
										
HUTCHINSON, Jack 	Full Back	9	0	0	0	0	0	0	0	0
										
IMLACH, Stewart 	Winger	41	14	0	3	2	0	0	0	0
										
JONES, Eric 	Winger	1	0	0	0	0	0	0	0	0
										
JOYCE, Chris 	Inside Forward	10	0	0	0	0	0	0	0	0
										
LIGHTENING, Arthur 	Goalkeeper	2	0	0	0	0	0	0	0	0
										
MCKINLAY, Bobby 	Central Defender	40	1	0	3	0	0	0	0	0
										
MORLEY, Bill 	Wing Half	34	0	0	3	0	0	0	0	0
										
QUIGLEY, Johnny 	Midfielder	21	3	0	3	1	0	0	0	0
										
SHARRATT, Harry 	Goalkeeper	1	0	0	0	0	0	0	0	0
										
SIMCOE, Ken 	Winger	2	1	0	0	0	0	0	0	0
										
THOMAS, Geoff 	Full Back	41	0	0	3	0	0	0	0	0
										
THOMSON, Chic 	Goalkeeper	39	0	0	3	0	0	0	0	0
										
WATSON, Peter 	Central Defender	3	0	0	0	0	0	0	0	0
										
WHARE, Billy 	Full Back	35	1	0	3	0	0	0	0	0
										
WILSON, Tommy 	Centre Forward	40	19	1	3	3	1	0	0	0
