	-- League --	--- FA Cup ---	---- Other ----

1906/07
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ANDERSON, George	Winger	
										
BEER, Billy	Wing Half	
										
CORNAN, Frank	Inside Forward	
										
DORRINGTON, Jack	Goalkeeper	
										
DOUGHERTY, Jim	Wing Half	
										
EYRE, Edmund	Winger	
										
GLOVER, John	Full Back	
										
GOOCH, Percy	Centre Forward	
										
GREEN, Benny	Inside Forward	
										
HALLWORTH, Arthur	Wing Half	
										
HARPER, Roly	Winger	
										
HARTWELL, Ambrose	Centre Half	
										
HARVEY, Charles	Winger	
										
JONES, Aaron	Centre Forward	
										
JONES, Billy	Centre Forward	
										
KEARNS, John	Full Back	
										
KIRBY, Conyers	Winger	
										
MCCAFFREY, Bill	Winger	
										
MORRIS, Arthur	Inside Forward	
										
MORRIS, Sam	Wing Half	
										
MOUNTENEY, Arthur	Inside Forward	
										
ROBINSON, Nat	Goalkeeper	
										
SMITH, John	Inside Forward	
										
SOUTHALL, George	Winger	
										
STOKES, Frank	Full Back	
										
TICKLE, Charlie	Winger	
										
WIGMORE, Walter	Centre Half
