Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BARNES, Andy ",Forward,1,0,0,0,0,0,0,0,0
,"BODIN, Paul ",Full Back,4,0,0,0,0,0,1,0,0
,"BRIGHT, Mark ",Forward,42,17,1,1,0,0,11,5,0
,"COLEMAN, Chris ",Central Defender,18,4,0,0,0,0,6,0,0
,"COLLYMORE, Stan ",Forward,12,1,0,0,0,0,3,1,0
,"GABBIADINI, Marco ",Forward,15,5,0,1,0,0,9,2,0
,"GLASS, Jimmy ",Goalkeeper,0,0,0,0,0,0,0,0,0
,"GORDON, Dean ",Full Back,4,0,0,0,0,0,2,0,0
,"GRAY, Andy ",Midfielder,25,2,2,1,0,0,10,5,2
,"HEDMAN, Rudi ",Central Defender,3,0,0,0,0,0,0,0,0
,"HUMPHREY, John ",Full Back,37,0,0,1,0,0,7,0,0
,"MARTYN, Nigel ",Goalkeeper,38,0,0,1,0,0,11,0,0
,"MCGOLDRICK, Eddie ",Winger,36,3,0,1,0,0,11,1,0
,"MORALEE, Jamie ",Forward,6,0,0,0,0,0,0,0,0
,"MORTIMER, Paul ",Midfielder,21,2,0,1,0,0,3,0,0
,"OSBORN, Simon ",Midfielder,14,2,0,0,0,0,7,0,0
,"PARDEW, Alan ",Midfielder,8,0,0,0,0,0,1,0,0
,"RODGER, Simon ",Midfielder,22,0,0,1,0,0,7,0,0
,"SALAKO, John ",Winger,10,2,0,0,0,0,1,0,0
,"SHAW, Richard ",Central Defender,10,0,0,0,0,0,0,0,0
,"SINNOTT, Lee ",Central Defender,36,0,0,1,0,0,6,0,0
,"SOUTHGATE, Gareth ",Central Defender,30,0,0,0,0,0,9,0,0
,"SUCKLING, Perry ",Goalkeeper,3,0,0,0,0,0,0,0,0
,"SULLIVAN, Neil ",Goalkeeper,1,0,0,0,0,0,0,0,0
,"THOMAS, Geoff ",Midfielder,30,6,0,1,0,0,7,3,0
,"THORN, Andy ",Central Defender,33,0,0,1,0,0,10,2,0
,"WHYTE, David ",Forward,11,1,0,0,0,0,4,1,0
,"WRIGHT, Ian ",Forward,8,5,0,0,0,0,0,0,0
,"YOUNG, Eric ",Central Defender,30,1,0,1,0,0,10,1,0
