,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Elsad Zverotić\e7fd18a4,me MNE,DFMT,26,6,5,404,4.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Clint Dempsey\523d9de6,us USA,ATMT,30,5,4,354,3.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Mahamadou Diarra\4a6c3ade,ml MLI,MT,32,4,4,336,3.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Ryan Tunnicliffe\534e83a0,eng ENG,MT,20,3,2,166,1.8,0,1,0,0,0,0,0,0.00,0.54,0.54,0.00,0.54,Matchs
Derek Boateng\e9ef3a0d,gh GHA,MT,30,3,2,154,1.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Kostas Mitroglou\c6ac6579,gr GRE,AT,25,3,1,153,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Moussa Dembélé\e7986081,fr FRA,AT,17,2,1,88,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Muamer Tanković\b44c39da,se SWE,ATMT,18,3,1,61,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Matthew Briggs\182c89db,gy GUY,DF,22,2,0,89,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Chris David\51ceacc1,nl NED,ATMT,20,1,0,68,0.8,1,0,1,0,0,1,0,1.32,0.00,1.32,1.32,1.32,Matchs
Patrick Roberts\59d93937,eng ENG,ATMT,16,2,0,46,0.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Mesca\7969682e,pt POR,MT,20,1,0,19,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Larnell Cole\ce1faab0,eng ENG,MT,20,1,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,29.0,38,418,,,38,28,36,2,3,0,0,1.00,0.74,1.74,0.95,1.68,
Total adversaire,,,26.7,38,,,,,,,,,,,,,,,,
