,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Ryan Shawcross\285a3d44,eng ENG,DF,25,37,37,3292,36.6,1,0,1,0,0,6,1,0.03,0.00,0.03,0.03,0.03,Matchs
Geoff Cameron\1a160ea3,us USA,DFMT,28,37,37,3285,36.5,2,1,2,0,0,7,0,0.05,0.03,0.08,0.05,0.08,Matchs
Steven Nzonzi\c7526c18,fr FRA,MT,24,36,34,3041,33.8,2,1,2,0,0,5,1,0.06,0.03,0.09,0.06,0.09,Matchs
Erik Pieters\1ef37668,nl NED,DFMT,24,36,34,2900,32.2,1,2,1,0,0,5,0,0.03,0.06,0.09,0.03,0.09,Matchs
Asmir Begović\7b4de647,ba BIH,GB,26,32,32,2880,32.0,1,0,1,0,0,1,0,0.03,0.00,0.03,0.03,0.03,Matchs
Marc Wilson\c325c010,ie IRL,DFMT,25,33,30,2693,29.9,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matchs
Peter Crouch\73d9bdc7,eng ENG,AT,32,34,30,2640,29.3,8,5,8,0,0,7,0,0.27,0.17,0.44,0.27,0.44,Matchs
Glenn Whelan\d5bd56a5,ie IRL,MT,29,32,28,2356,26.2,0,1,0,0,0,5,1,0.00,0.04,0.04,0.00,0.04,Matchs
Marko Arnautović\00459419,at AUT,ATMT,24,30,27,2247,25.0,4,7,3,1,1,3,0,0.16,0.28,0.44,0.12,0.40,Matchs
Jonathan Walters\0356cf4f,ie IRL,ATMT,29,32,27,2235,24.8,5,2,3,2,3,8,1,0.20,0.08,0.28,0.12,0.20,Matchs
Charlie Adam\aff418dc,sct SCO,MT,27,31,20,1756,19.5,8,4,7,1,1,6,0,0.41,0.21,0.62,0.36,0.56,Matchs
Peter Odemwingie\b16150ac,ng NGA,AT,32,15,15,1290,14.3,5,1,5,0,0,3,0,0.35,0.07,0.42,0.35,0.42,Matchs
Stephen Ireland\bcf30f17,ie IRL,MT,26,25,14,1390,15.4,2,2,2,0,0,3,0,0.13,0.13,0.26,0.13,0.26,Matchs
Oussama Assaidi\483322fe,ma MAR,ATMT,24,19,12,1113,12.4,4,0,4,0,0,1,0,0.32,0.00,0.32,0.32,0.32,Matchs
Robert Huth\0bd1ea64,de GER,DF,28,12,12,1066,11.8,0,1,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,Matchs
Marc Muniesa\4db76f57,es ESP,DFMT,21,13,7,831,9.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Wilson Palacios\58df81fc,hn HON,MT,29,16,5,519,5.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matchs
Matthew Etherington\ef616df9,eng ENG,MT,31,11,5,420,4.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Kenwyne Jones\5f3b634e,tt TRI,AT,28,7,4,381,4.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Thomas Sørensen\31d82fec,dk DEN,GB,37,4,4,315,3.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Andy Wilkinson\9aca56d3,eng ENG,DF,28,5,2,274,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Jack Butland\cc70a1d5,eng ENG,GB,20,3,2,225,2.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Jermaine Pennant\c6043950,eng ENG,MT,30,8,0,186,2.1,1,0,1,0,0,1,0,0.48,0.00,0.48,0.48,0.48,Matchs
John Guidetti\99bebd12,se SWE,AT,21,6,0,64,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Brek Shea\adb6ae24,us USA,DFAT,23,1,0,32,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Cameron Jerome\680fb5ee,eng ENG,AT,26,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,27.3,38,418,,,44,26,40,4,5,0,0,1.16,0.68,1.84,1.05,1.74,
Total adversaire,,,26.8,38,,,,,,,,,,,,,,,,
