,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Mark Noble\ff527768,eng ENG,MT,26,38,38,3340,37.1,3,4,1,2,2,7,1,0.08,0.11,0.19,0.03,0.13,Matchs
Kevin Nolan\3d307105,eng ENG,MT,31,33,33,2678,29.8,7,5,7,0,0,7,2,0.24,0.17,0.40,0.24,0.40,Matchs
James Tomkins\e7ca0439,eng ENG,DFMT,24,31,31,2598,28.9,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matchs
Guy Demel\605bba68,ci CIV,DFMT,32,32,30,2635,29.3,1,0,1,0,0,3,0,0.03,0.00,0.03,0.03,0.03,Matchs
Stewart Downing\b13c4620,eng ENG,ATMT,29,32,29,2507,27.9,1,2,1,0,0,0,0,0.04,0.07,0.11,0.04,0.11,Matchs
Mohamed Diamé\b7d082af,sn SEN,MT,26,35,29,2476,27.5,4,2,4,0,0,4,0,0.15,0.07,0.22,0.15,0.22,Matchs
Matt Jarvis\02d6d2b4,eng ENG,MT,27,32,23,1941,21.6,2,3,2,0,0,1,0,0.09,0.14,0.23,0.09,0.23,Matchs
James Collins\c61f1719,wls WAL,DF,29,24,22,1898,21.1,1,0,1,0,0,6,0,0.05,0.00,0.05,0.05,0.05,Matchs
George McCartney\f6c4946d,nir NIR,DF,32,22,20,1842,20.5,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matchs
Adrián\f76e6b4e,es ESP,GB,26,20,20,1800,20.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Winston Reid\562eed5c,nz NZL,DF,25,22,18,1678,18.6,1,0,1,0,0,2,0,0.05,0.00,0.05,0.05,0.05,Matchs
Jussi Jääskeläinen\340d2a24,fi FIN,GB,38,18,18,1620,18.0,0,1,0,0,0,0,0,0.00,0.06,0.06,0.00,0.06,Matchs
Matthew Taylor\3b2c9cac,eng ENG,DFMT,31,20,16,1412,15.7,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matchs
Joey O'Brien\ce46f501,ie IRL,DFMT,27,17,13,1237,13.7,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matchs
Ravel Morrison\bf59c794,jm JAM,MT,20,16,12,1155,12.8,3,2,3,0,0,5,0,0.23,0.16,0.39,0.23,0.39,Matchs
Andy Carroll\b581987a,eng ENG,AT,24,15,12,1091,12.1,2,4,2,0,0,0,1,0.16,0.33,0.49,0.16,0.49,Matchs
Răzvan Raț\0a0ee36e,ro ROU,DF,32,15,11,1134,12.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Modibo Maïga\a546477d,ml MLI,ATMT,25,14,11,1004,11.2,1,2,1,0,0,0,0,0.09,0.18,0.27,0.09,0.27,Matchs
Carlton Cole\51b2effb,eng ENG,AT,29,26,9,859,9.5,5,1,5,0,0,1,0,0.52,0.10,0.63,0.52,0.63,Matchs
Joe Cole\2c2f117b,eng ENG,MT,31,20,6,749,8.3,3,0,3,0,0,2,0,0.36,0.00,0.36,0.36,0.36,Matchs
Jack Collison\0566f8a9,wls WAL,MT,24,10,6,462,5.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Pablo Armero\afabf74e,co COL,DFMT,26,5,3,323,3.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Ricardo Vaz Tê\238aa706,pt POR,ATMT,26,8,3,258,2.9,2,0,2,0,0,0,0,0.70,0.00,0.70,0.70,0.70,Matchs
Roger Johnson\f6e08a82,eng ENG,DF,30,4,2,274,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Antonio Nocerino\07cf67f3,it ITA,MT,28,10,2,261,2.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matchs
Alou Diarra\9b74ce00,fr FRA,MT,32,3,1,115,1.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Marco Borriello\a889ffc7,it ITA,AT,31,2,0,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Mladen Petrić\2cc63c53,hr CRO,AT,32,3,0,68,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Elliot Lee\e5192234,eng ENG,ATMT,18,1,0,3,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,28.5,38,418,,,36,22,34,2,2,0,0,0.95,0.58,1.53,0.89,1.47,
Total adversaire,,,26.7,38,,,,,,,,,,,,,,,,
