Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BENEY, Albert	Centre ",, , , , , , , ,	
,"BUCHAN, Charlie	Inside ",, , , , , , , ,	
,"CHISHOLM, Norman	Full ",, , , , ,	
,"CROSS, Archie	Full ",, , , , ,	
,"CURLE, Willie	Centre ",, , , , , , , ,	
,"DICK, John	Wing ",, , , , ,	
,"DUCAT, Andy	Wing ",, , , , ,	
,"FITCHIE, Tom	Inside ",, , , , , , , ,	
,"GRAY, Archie	Full ",, , , , ,	
,"GREENAWAY,",, ,D,a,v,i,d,	,W,i,n,g,e,r,	
,"HOARE, Gordon	Inside ",, , , , , , , ,	
,"LEE,",, ,H,a,r,o,l,d,	,W,i,n,g,e,r,	
,"LEWIS,",, ,C,h,a,r,l,i,e,	,W,i,n,g,e,r,	
,"MACDONALD,",, ,H,u,g,h,	,G,o,a,l,k,e,e,p,e,r,	
,"MACEACHRANE, Roddy	Wing ",, , , , ,	
,"MAXWELL,",, ,J,a,m,e,s,	,W,i,n,g,e,r,	
,"MCKINNON, Angus	Wing ",, , , , ,	
,"NEAVE,",, ,D,a,v,i,d,	,W,i,n,g,e,r,	
,"RAYBOULD, Sam	Centre ",, , , , , , , ,	
,"SANDS, Percy	Centre ",, , , , ,	
,"SATTERTHWAITE, Charlie	Inside ",, , , , , , , ,	
,"SHAW, Joe	Full ",, , , , ,	
,"THEOBALD, Stephen	Centre ",, , , , ,	
,"THOMSON, Matt	Centre ",, , , , 
