Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BIGDEN, James	Wing ",, , , , ,	
,"BILLAM, Bobbie	Full ",, , , , ,	
,"BIRNIE,",, ,A,l,e,x,	,W,i,n,g,e,r,	
,"BOOTH,",, ,F,r,a,n,k,	,W,i,n,g,e,r,	
,"BRADLEY,",, ,H,e,r,b,e,r,t,	,W,i,n,g,e,r,	
,"BULLEN, Teddy	Wing ",, , , , ,	
,"CURRIE, Bob	Inside ",, , , , , , , ,	
,"DEWHURST, Jack	Centre ",, , , , ,	
,"DUFFY,",, ,C,h,r,i,s,	,W,i,n,g,e,r,	
,"GIBSON,",, ,B,o,b,	,W,i,n,g,e,r,	
,"GILL, Jimmy	Full ",, , , , ,	
,"HIBBERT, Billy	Centre ",, , , , , , , ,	
,"HUGHES, Archie	Inside ",, , , , , , , ,	
,"HUMPHREYS, Billy	Wing ",, , , , ,	
,"KAY, Tom	Inside ",, , , , , , , ,	
,"LINDSAY, Jimmy	Full ",, , , , ,	
,"MCINTOSH, Angus	Inside ",, , , , , , , ,	
,"MCMAHON, Johnny	Full ",, , , , ,	
,"MILLINGTON, Tom	Full ",, , , , ,	
,"MORRIS,",, ,J,i,m,m,y,	,G,o,a,l,k,e,e,p,e,r,	
,"PARKIN, Dick	Full ",, , , , ,	
,"PEARSON,",, ,H,a,r,r,y,	,W,i,n,g,e,r,	
,"RAE, Tommy	Wing ",, , , , ,	
,"RAESIDE,",, ,J,i,m,m,y,	,G,o,a,l,k,e,e,p,e,r,	
,"TUFNELL, Harry	Inside ",, , , , , , , ,	
,"WOLSTENHOLME,",, ,J,o,h,n,	,G,o,a,l,k,e,e,p,e,r
