,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Liam Rosenior\8b0d6fe9,eng ENG,DF,22,38,38,3398,37.8,0,2,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,Matchs
Michael Brown\85543572,eng ENG,MT,29,34,34,2936,32.6,0,0,0,0,0,10,0,0.00,0.00,0.00,0.00,0.00,Matchs
Brian McBride\c3c36568,us USA,AT,34,38,34,2906,32.3,9,4,9,0,0,0,0,0.28,0.12,0.40,0.28,0.40,Matchs
Antti Niemi\79c3c101,fi FIN,GB,34,32,32,2851,31.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Simon Davies\522b6d6c,wls WAL,MT,26,34,32,2796,31.1,2,3,2,0,0,3,0,0.06,0.10,0.16,0.06,0.16,Matchs
Franck Queudrue\4b7d3170,fr FRA,DF,27,29,28,2515,27.9,1,3,1,0,0,8,0,0.04,0.11,0.14,0.04,0.14,Matchs
Carlos Bocanegra\c76a89aa,us USA,DF,27,30,26,2331,25.9,5,1,5,0,0,5,0,0.19,0.04,0.23,0.19,0.23,Matchs
Tomasz Radzinski\c3bb247b,ca CAN,AT,32,35,25,2237,24.9,2,3,2,0,0,3,0,0.08,0.12,0.20,0.08,0.20,Matchs
Moritz Volz\41b3e74a,de GER,DF,23,29,24,2026,22.5,2,1,2,0,0,3,0,0.09,0.04,0.13,0.09,0.13,Matchs
Zat Knight\607efc45,eng ENG,DF,26,23,22,2033,22.6,2,0,2,0,0,3,0,0.09,0.00,0.09,0.09,0.09,Matchs
Ian Pearce\3537c18f,eng ENG,DF,32,22,22,1841,20.5,1,0,1,0,0,3,1,0.05,0.00,0.05,0.05,0.05,Matchs
Papa Bouba Diop\7994a7f9,sn SEN,DFMT,28,23,20,1708,19.0,0,2,0,0,0,4,1,0.00,0.11,0.11,0.00,0.11,Matchs
Philippe Christanval\2b1074c4,fr FRA,DF,27,20,19,1697,18.9,1,0,1,0,0,1,0,0.05,0.00,0.05,0.05,0.05,Matchs
Heiðar Helguson\5491eca5,is ISL,AT,28,30,16,1464,16.3,3,3,2,1,1,10,1,0.18,0.18,0.37,0.12,0.31,Matchs
Wayne Routledge\1d387eee,eng ENG,ATMT,21,24,13,1412,15.7,0,1,0,0,0,1,0,0.00,0.06,0.06,0.00,0.06,Matchs
Claus Jensen\b8f8fb0d,dk DEN,MT,29,12,10,912,10.1,2,3,2,0,0,0,0,0.20,0.30,0.49,0.20,0.49,Matchs
Collins John\735ea819,nl NED,AT,20,23,9,912,10.1,1,0,1,0,0,0,0,0.10,0.00,0.10,0.10,0.10,Matchs
Jan Laštůvka\d0c41b99,cz CZE,GB,24,7,6,569,6.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Alexey Smertin\006d419b,ru RUS,MT,31,7,6,533,5.9,0,1,0,0,0,0,0,0.00,0.17,0.17,0.00,0.17,Matchs
Jimmy Bullard\d46ae0c2,eng ENG,MT,27,4,4,305,3.4,2,1,1,1,1,1,0,0.59,0.30,0.89,0.30,0.59,Matchs
Vincenzo Montella\e817154c,it ITA,AT,32,10,3,312,3.5,2,0,1,1,1,0,0,0.58,0.00,0.58,0.29,0.29,Matchs
Clint Dempsey\523d9de6,us USA,ATMT,23,10,1,252,2.8,1,0,1,0,0,0,0,0.36,0.00,0.36,0.36,0.36,Matchs
Matthew Briggs\182c89db,gy GUY,DF,15,1,0,13,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Björn Runström\efb24a1e,se SWE,AT,22,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,28.2,38,424,,,36,27,33,3,3,60,3,0.95,0.71,1.66,0.87,1.58,
Total adversaire,,,26.6,38,,,,,,,,,,,,,,,,
