-- League --	--- FA Cup ---	---- Other ----

1975/76
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BLOOR, Alan 	Central Defender	32	5	0	4	0	0	1	0	0
										
BOWERS, Danny 	Full Back	6+1	1	0	2	0	0	0	0	0
										
CONROY, Terry 	Forward	16	4	1	1	0	0	1	0	0
										
CROOKS, Garth 	Forward	2	0	0	0	0	0	0	0	0
										
DODD, Alan 	Central Defender	39+1	0	0	5	0	0	1	0	0
										
GOODWIN, Dave 	Forward	2+2	0	0	0	0	0	0	0	0
										
GREENHOFF, Jimmy 	Forward	40	11	1	5	1	0	1	1	0
										
HASLEGRAVE, Sean 	Midfielder	23+5	1	0	0	0	0	1	0	0
										
HUDSON, Alan 	Midfielder	34	2	0	5	0	0	1	0	0
										
LEWIS, Kevin 	Full Back	9	0	0	0	0	0	0	0	0
										
LUMSDON, John 	Full Back	9+1	0	0	0	0	0	0	0	0
										
MAHONEY, John 	Midfielder	38	1	0	5	1	0	1	0	0
										
MARSH, Jackie 	Full Back	25+1	0	0	4	0	0	1	0	0
										
MOORES, Ian 	Forward	29+3	11	0	4+1	1	0	1	0	0
										
PEJIC, Mike 	Full Back	39	1	0	2	0	0	1	0	0
										
ROBERTSON, Jimmy 	Winger	12+6	1	0	5	0	0	0	0	0
										
SALMONS, Geoff 	Midfielder	39+1	5	1	5	1	1	0	0	0
										
SHELDON, Kevin 	Winger	3	0	0	0	0	0	0	0	0
										
SHILTON, Peter 	Goalkeeper	42	0	0	5	0	0	1	0	0
										
SKEELS, Eric 	Central Defender	4	0	0	0	0	0	0	0	0
										
SMITH, Denis 	Central Defender	19	3	0	3	1	0	0	0	0
