-- League --	--- FA Cup ---	---- Other ----

1975/76
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BATCH, Nigel	Goalkeeper	
										
BOULTON, Colin	Goalkeeper	
										
BOURNE, Jeff	Forward	
										
DANIEL, Peter	Central Defender	
										
DAVIES, Roger	Forward	
										
GEMMILL, Archie	Midfielder	
										
GEORGE, Charlie	Forward	
										
HECTOR, Kevin	Forward	
										
HINTON, Alan	Winger	
										
JAMES, Leighton	Winger	
										
KING, Jeff	Midfielder	
										
LEE, Francis	Forward	
										
MACKEN, Tony	Full Back	
										
MCFARLAND, Roy	Central Defender	
										
MOSELEY, Graham	Goalkeeper	
										
NEWTON, Henry	Midfielder	
										
NISH, David	Full Back	
										
POWELL, Steve	Midfielder	
										
RIOCH, Bruce	Midfielder	
										
THOMAS, Rod	Full Back	
										
TODD, Colin	Central Defender	
										
WEBSTER, Ron	Full Back	
