	-- League --	--- FA Cup ---	---- Other ----

1975/76
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BARROWCLOUGH, Stewart	Winger	
										
BIRD, John	Central Defender	
										
BLACKHALL, Ray	Full Back	
										
BRUCE, Alex	Forward	
										
BURNS, Micky	Forward	
										
CANNELL, Paul	Forward	
										
CASSIDY, Tommy	Midfielder	
										
CRAIG, David	Full Back	
										
CRAIG, Tommy	Midfielder	
										
EDGAR, Eddie	Goalkeeper	
										
GOWLING, Alan	Forward	
										
HIBBITT, Terry	Winger	
										
HOWARD, Pat	Central Defender	
										
HUDSON, Ray 'Rocky'	Midfielder	
										
JONES, Roger	Goalkeeper	
										
KEELEY, Glenn	Central Defender	
										
KENNEDY, Alan	Full Back	
										
MACDONALD, Malcolm	Forward	
										
MAHONEY, Mike	Goalkeeper	
										
MCCAFFERY, Aidan	Central Defender	
										
MCFAUL, Iam	Goalkeeper	
										
MCLEAN, David	Midfielder	
										
NATTRASS, Irving	Full Back	
										
NULTY, Geoff	Midfielder	
										
OATES, Graham	Midfielder	
										
TUDOR, John	Forward	
