-- League --	--- FA Cup ---	---- Other ----

1975/76
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BADGER, Len	Full Back	
										
BRADFORD, David	Midfielder	
										
BROWN, Jim	Goalkeeper	
										
CALVERT, Cliff	Full Back	
										
CAMMACK, Steve	Forward	
										
COLQUHOUN, Eddie	Central Defender	
										
CURRIE, Tony	Midfielder	
										
DEARDEN, Billy	Forward	
										
EDDY, Keith	Central Defender	
										
EDWARDS, Keith	Forward	
										
FAULKNER, Steve	Central Defender	
										
FIELD, Tony	Forward	
										
FLYNN, John	Central Defender	
										
FRANKS, Colin	Central Defender	
										
GARBETT, Terry	Midfielder	
										
GARNER, Paul	Full Back	
										
GOULDING, Steve	Full Back	
										
GUTHRIE, Chris	Forward	
										
HEMSLEY, Ted	Full Back	
										
IRVING, David	Forward	
										
JOHNSTONE, Jimmy	Winger	
										
KENWORTHY, Tony	Central Defender	
										
LUDLAM, Steve	Midfielder	
										
MCALISTER, Tom	Goalkeeper	
										
MCGEADY, John	Winger	
										
SPEIGHT, Mick	Midfielder	
										
STAINROD, Simon	Forward	
										
WOODWARD, Alan	Winger	
