	-- League --	--- FA Cup ---	---- Other ----

1975/76
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BARNES, Peter	Winger	
										
BARRETT, Colin	Full Back	
										
BELL, Colin	Midfielder	
										
BOOTH, Tommy	Central Defender	
										
CLEMENTS, Kenny	Central Defender	
										
CORRIGAN, Joe	Goalkeeper	
										
DOCHERTY, Mike	Full Back	
										
DONACHIE, Willie	Full Back	
										
DOYLE, Mike	Central Defender	
										
HAMMOND, Geoff	Full Back	
										
HARTFORD, Asa	Midfielder	
										
HENRY, Tony	Midfielder	
										
HUGHES, Steve	Forward	
										
JACKSON, Phil	Midfielder	
										
KEEGAN, Ged	Midfielder	
										
LEMAN, Dennis	Midfielder	
										
MACRAE, Keith	Goalkeeper	
										
MARSH, Rodney	Forward	
										
OAKES, Alan	Midfielder	
										
OWEN, Gary	Midfielder	
										
POWER, Paul	Midfielder	
										
ROYLE, Joe	Forward	
										
TELFORD, Billy	Forward	
										
TUEART, Dennis	Winger	
										
WATSON, Dave	Central Defender	
