,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Sol Campbell\3e3b2fbd,eng ENG,DFAT,23,37,37,3330,37.0,6,0,6,0,0,0,0,0.16,0.00,0.16,0.16,0.16,Matchs
Stephen Carr\eb0ae1e9,ie IRL,DF,21,37,37,3321,36.9,0,3,0,0,0,4,0,0.00,0.08,0.08,0.00,0.08,Matchs
Tim Sherwood\885f0b51,eng ENG,MT,29,33,31,2816,31.3,5,1,5,0,0,3,2,0.16,0.03,0.19,0.16,0.19,Matchs
Darren Anderton\09cebe50,eng ENG,MT,26,32,31,2721,30.2,3,9,1,2,2,6,0,0.10,0.30,0.40,0.03,0.33,Matchs
David Ginola\189225b3,fr FRA,ATMT,31,30,30,2474,27.5,3,10,3,0,0,9,0,0.11,0.36,0.47,0.11,0.47,Matchs
Allan Nielsen\daa8f643,dk DEN,MT,27,29,25,2250,25.0,2,1,2,0,1,7,0,0.08,0.04,0.12,0.08,0.12,Matchs
Ian Walker\78a90cec,eng ENG,GB,26,25,25,2250,25.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Chris Armstrong\effa559a,eng ENG,AT,27,34,24,2382,26.5,8,1,8,0,0,3,1,0.30,0.04,0.34,0.30,0.34,Matchs
Steffen Iversen\6454b97e,no NOR,AT,21,27,22,1994,22.2,9,2,9,0,0,2,0,0.41,0.09,0.50,0.41,0.50,Matchs
Les Ferdinand\aad47f5a,eng ENG,AT,31,24,22,1765,19.6,5,1,5,0,0,5,0,0.25,0.05,0.31,0.25,0.31,Matchs
Ruel Fox\ec357eb1,ms MSR,MT,30,20,17,1512,16.8,3,0,3,0,0,1,0,0.18,0.00,0.18,0.18,0.18,Matchs
Steffen Freund\80439de1,de GER,MT,28,17,17,1481,16.5,0,1,0,0,0,6,0,0.00,0.06,0.06,0.00,0.06,Matchs
Luke Young\409a29d7,eng ENG,DF,19,15,14,1279,14.2,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matchs
Justin Edinburgh\17743284,eng ENG,DF,28,16,14,1213,13.5,0,1,0,0,0,3,1,0.00,0.07,0.07,0.00,0.07,Matchs
Ramon Vega\dc2ddfb5,ch SUI,DF,27,16,13,1185,13.2,2,0,2,0,0,2,0,0.15,0.00,0.15,0.15,0.15,Matchs
Andy Sinton\d74cafe4,eng ENG,MT,32,22,12,1174,13.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matchs
Espen Baardsen\7bfd3eff,no NOR,GB,20,12,12,1080,12.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Mauricio Taricco\efad718d,ar ARG,DF,25,13,12,1072,11.9,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matchs
Stephen Clemence\31f20410,eng ENG,MT,20,18,9,817,9.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
John Scales\1c67bd76,eng ENG,DF,32,7,7,610,6.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Paolo Tramezzani\4656ccac,it ITA,DF,28,6,6,518,5.8,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matchs
Nicola Berti\b957fe09,it ITA,MT,31,4,4,311,3.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
José Dominguez\472117c8,pt POR,MT,24,13,2,367,4.1,2,3,2,0,0,1,0,0.49,0.74,1.23,0.49,1.23,Matchs
Roger Nilsen\56ba277a,no NOR,DF,28,2,2,180,2.0,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Hans Segers\3c3c4afb,nl NED,GB,36,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Moussa Saïb\5f923d76,dz ALG,MT,29,4,0,104,1.2,0,1,0,0,0,0,0,0.00,0.87,0.87,0.00,0.87,Matchs
Ledley King\83ca192d,eng ENG,DFMT,17,1,0,45,0.5,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Rory Allen\a6e9d64f,eng ENG,AT,20,5,0,29,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,26.6,38,424,,,48,33,46,2,3,68,5,1.26,0.87,2.13,1.21,2.08,
Total adversaire,,,26.8,38,,,,,,,,,,,,,,,,
