,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Alan Rogers\1d6ebd23,eng ENG,DF,21,34,34,2982,33.1,4,2,4,0,0,8,0,0.12,0.06,0.18,0.12,0.18,Matchs
Steve Chettle\9a59ff12,eng ENG,DF,29,34,32,2845,31.6,2,0,0,2,2,8,1,0.06,0.00,0.06,0.00,0.00,Matchs
Carlton Palmer\45fdede4,eng ENG,MT,32,32,31,2833,31.5,0,1,0,0,0,10,1,0.00,0.03,0.03,0.00,0.03,Matchs
Dave Beasant\2e448746,eng ENG,GB,39,26,26,2340,26.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Steve Stone\4592c48e,eng ENG,MT,26,26,26,2283,25.4,3,,,,,5,1,0.12,,,,,Matchs
Andy Johnson\8333a39e,wls WAL,MT,24,28,25,2229,24.8,0,2,0,0,0,7,0,0.00,0.08,0.08,0.00,0.08,Matchs
Thierry Bonalair\4241bb27,fr FRA,DF,32,28,24,2167,24.1,1,1,1,0,0,3,0,0.04,0.04,0.08,0.04,0.08,Matchs
Dougie Freedman\40d2372e,sct SCO,AT,24,31,20,1815,20.2,9,2,9,0,0,1,0,0.45,0.10,0.55,0.45,0.55,Matchs
Chris Bart-Williams\250d1973,eng ENG,DFMT,24,24,20,1794,19.9,3,1,3,0,0,4,0,0.15,0.05,0.20,0.15,0.20,Matchs
Craig Armstrong\ffc980da,eng ENG,DFMT,23,22,20,1710,19.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Pierre van Hooijdonk\ba534926,nl NED,AT,28,21,19,1743,19.4,6,4,6,0,0,5,1,0.31,0.21,0.52,0.31,0.52,Matchs
Jon Olav Hjelde\14330e17,no NOR,DF,26,17,16,1410,15.7,1,0,1,0,0,3,0,0.06,0.00,0.06,0.06,0.06,Matchs
Matthieu Louis-Jean\e4fe8f53,fr FRA,DF,22,16,15,1408,15.6,0,1,0,0,0,6,1,0.00,0.06,0.06,0.00,0.06,Matchs
Jean-Claude Darcheville\bfaa24c3,fr FRA,AT,23,16,14,1073,11.9,2,2,2,0,0,3,0,0.17,0.17,0.34,0.17,0.34,Matchs
Neil Shipperley\82dabdf3,eng ENG,AT,23,20,12,1166,13.0,1,1,1,0,0,0,0,0.08,0.08,0.15,0.08,0.15,Matchs
Mark Crossley\51a772b8,wls WAL,GB,29,12,12,1080,12.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Nigel Quashie\9b9a2d62,sct SCO,MT,20,15,12,1002,11.1,0,1,,,,4,0,0.00,0.09,0.09,,,Matchs
Marlon Harewood\34dab521,eng ENG,AT,18,23,11,1122,12.5,1,1,1,0,0,5,0,0.08,0.08,0.16,0.08,0.16,Matchs
Christian Edwards\f0023485,wls WAL,DF,22,12,7,758,8.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Richard Gough\791e2a3b,sct SCO,DF,36,7,7,588,6.5,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matchs
Ståle Stensaas\fc681713,no NOR,DF,27,7,6,463,5.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Des Lyttle\8cc40692,eng ENG,DF,26,10,5,481,5.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Jesper Mattsson\956b9d9b,se SWE,DF,30,6,5,480,5.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Geoff Thomas\6e7dda12,eng ENG,MT,33,5,5,403,4.5,1,1,1,0,0,1,0,0.22,0.22,0.45,0.22,0.45,Matchs
Andy Gray\54a44102,sct SCO,AT,20,8,3,342,3.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Glyn Hodges\b1f3b623,wls WAL,MT,35,5,3,289,3.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Hugo Porfírio\ca7b2c95,pt POR,ATMT,24,9,3,286,3.2,1,2,1,0,0,4,0,0.31,0.63,0.94,0.31,0.94,Matchs
John Harkes\961ac34a,us USA,MT,31,3,3,247,2.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Chris Doig\20d3bebd,sct SCO,DF,17,2,1,112,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Steve Melton\1dffb9b4,eng ENG,MT,19,1,1,90,1.0,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Ian Woan\c70172f3,eng ENG,MT,30,2,0,90,1.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Bernard Allou\13901a4d,fr FRA,ATMT,23,2,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,27.1,38,417,,,35,23,33,2,2,85,6,0.92,0.61,1.53,0.87,1.47,
Total adversaire,,,26.7,38,,,,,,,,,,,,,,,,
