,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Neil Sullivan\2ea16583,sct SCO,GB,28,38,38,3420,38.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matchs
Kenny Cunningham\984a2038,ie IRL,DF,27,35,35,3150,35.0,0,2,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,Matchs
Robbie Earle\3a757429,jm JAM,MT,33,35,35,3128,34.8,5,2,5,0,0,2,0,0.14,0.06,0.20,0.14,0.20,Matchs
Chris Perry\2f43aa1c,eng ENG,DF,25,34,34,3029,33.7,0,1,0,0,0,6,0,0.00,0.03,0.03,0.00,0.03,Matchs
Marcus Gayle\b80303a7,jm JAM,ATMT,27,35,31,2767,30.7,10,5,10,0,0,1,0,0.33,0.16,0.49,0.33,0.49,Matchs
Ben Thatcher\dc5460f9,wls WAL,DF,22,31,31,2714,30.2,0,1,0,0,0,8,0,0.00,0.03,0.03,0.00,0.03,Matchs
Jason Euell\d97fe8bd,jm JAM,ATMT,21,33,31,2679,29.8,9,1,9,0,0,4,0,0.30,0.03,0.34,0.30,0.34,Matchs
Michael Hughes\65085487,nir NIR,MT,26,31,28,2421,26.9,1,6,0,1,1,7,0,0.04,0.22,0.26,0.00,0.22,Matchs
Dean Blackwell\9ed3d8ed,eng ENG,DF,28,28,27,2392,26.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Andy Roberts\7666f4b8,eng ENG,MT,24,28,23,2101,23.3,2,1,2,0,0,9,0,0.09,0.04,0.13,0.09,0.13,Matchs
Alan Kimble\30dfbe94,eng ENG,DF,31,26,22,2015,22.4,0,3,0,0,0,3,0,0.00,0.13,0.13,0.00,0.13,Matchs
Neal Ardley\124a61d8,eng ENG,MT,25,23,16,1503,16.7,0,1,0,0,0,0,0,0.00,0.06,0.06,0.00,0.06,Matchs
Carl Leaburn\2ec16bbc,eng ENG,AT,29,22,14,1250,13.9,0,2,0,0,0,1,1,0.00,0.14,0.14,0.00,0.14,Matchs
John Hartson\10d28fb8,wls WAL,AT,23,14,12,1001,11.1,2,,,,,2,0,0.18,,,,,Matchs
Efan Ekoku\d0d589ec,ng NGA,AT,31,22,11,1090,12.1,7,0,7,0,0,1,0,0.58,0.00,0.58,0.58,0.58,Matchs
Ceri Hughes\3467a528,wls WAL,MT,27,13,8,808,9.0,1,1,1,0,0,5,0,0.11,0.11,0.22,0.11,0.22,Matchs
Mark Kennedy\9f91768b,ie IRL,DFMT,22,17,7,670,7.4,0,1,0,0,0,0,0,0.00,0.13,0.13,0.00,0.13,Matchs
Carl Cort\c07f2109,gy GUY,AT,20,16,6,652,7.2,3,0,3,0,0,1,0,0.41,0.00,0.41,0.41,0.41,Matchs
Gareth Ainsworth\8ddfb8b9,eng ENG,MT,25,8,5,465,5.2,0,1,0,0,0,1,0,0.00,0.19,0.19,0.00,0.19,Matchs
Duncan Jupp\303a2b38,sct SCO,DF,23,6,3,279,3.1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Stewart Castledine\e334a7ab,eng ENG,MT,25,1,1,74,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Peter Fear\584ebbeb,eng ENG,MT,24,2,0,9,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Jon Goodman\17a50e4a,ie IRL,AT,27,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,26.9,38,418,,,40,33,39,1,1,57,1,1.05,0.87,1.92,1.03,1.89,
Total adversaire,,,26.6,38,,,,,,,,,,,,,,,,
