Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BAKER, Colin ",Wing Half,24,1,0,2,0,0,0,0,0
,"CALLAN, Dennis ",Winger,1,0,0,0,0,0,0,0,0
,"DAVIES, Ron ",Full Back,6,0,0,0,0,0,0,0,0
,"DIXON, Cecil ",Winger,12,1,0,0,0,0,0,0,0
,"FORD, Trevor ",Centre Forward,27,13,0,2,1,0,0,0,0
,"FROWEN, John ",Full Back,5,0,0,0,0,0,0,0,0
,"GALE, Colin ",Central Defender,2,0,0,0,0,0,0,0,0
,"HARRINGTON, Alan ",Full Back,37,2,0,2,0,0,0,0,0
,"HITCHENS, Gerry ",Centre Forward,36,15,0,2,1,0,0,0,0
,"HOWELLS, Ron ",Goalkeeper,27,0,0,2,0,0,0,0,0
,"JONES, Bernard ",Inside Forward,2,0,0,0,0,0,0,0,0
,"JONES, Islwyn ",Wing Half,6,0,0,0,0,0,0,0,0
,"KIRTLEY, Harry ",Inside Forward,38,4,0,2,0,0,0,0,0
,"MALLOY, Danny ",Central Defender,23,0,0,2,0,0,0,0,0
,"MCSEVENEY, John ",Winger,41,6,1,2,1,0,0,0,0
,"NUGENT, Cliff ",Winger,1,0,0,0,0,0,0,0,0
,"NUTT, Gordon ",Winger,1,0,0,0,0,0,0,0,0
,"O'HALLORAN, Neil ",Winger,6,3,0,0,0,0,0,0,0
,"RUTTER, Charlie ",Full Back,16,0,0,0,0,0,0,0,0
,"SHEPPEARD, Howard ",Inside Forward,0,0,0,0,0,0,0,0,0
,"SHERWOOD, Alf ",Full Back,21,2,2,2,0,0,0,0,0
,"STITFALL, Ron ",Full Back,36,0,0,2,0,0,0,0,0
,"STOCKIN, Ron ",Inside Forward,14,3,0,0,0,0,0,0,0
,"SULLIVAN, Derrick ",Wing Half,32,0,0,0,0,0,0,0,0
,"VEARNCOMBE, Graham ",Goalkeeper,15,0,0,0,0,0,0,0,0
,"WALSH, Brian ",Winger,30,3,0,2,0,0,0,0,0
,"WILLIAMS, Roley ",Inside Forward,3,1,0,0,0,0,0,0,0
