Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"APPLETON, Colin ",Wing Half,38,2,1,1,0,0,7,0,0
,"BALMER, Mike ",Centre Forward,0,0,0,0,0,0,0,0,0
,"BANKS, Gordon ",Goalkeeper,36,0,0,1,0,0,8,0,0
,"CHALMERS, Len ",Full Back,16,1,1,1,0,0,3,0,0
,"CROSS, Graham ",Central Defender,39,5,0,1,1,0,6,0,0
,"DOUGAN, Max ",Full Back,5,0,0,0,0,0,2,0,0
,"GIBSON, David ",Midfielder,37,9,0,1,0,0,8,2,0
,"GOODFELLOW, Jimmy ",Midfielder,5,1,0,0,0,0,1,0,0
,"HEATH, Terry ",Forward,3,0,0,0,0,0,1,0,0
,"HEYES, George ",Goalkeeper,5,0,0,0,0,0,1,0,0
,"HODGSON, Billy ",Midfielder,16,4,0,0,0,0,5,3,0
,"KEYWORTH, Ken ",Centre Forward,30,12,0,1,1,0,7,3,0
,"KING, Ian ",Central Defender,40,1,1,1,0,0,9,0,0
,"MARSHALL, Dickie ",Winger,0,0,0,0,0,0,0,0,0
,"MCDERMENT, Billy ",Central Defender,3,0,0,0,0,0,3,0,0
,"MCLINTOCK, Frank ",Midfielder,35,6,0,1,0,0,5,3,0
,"NEWTON, Bob ",Winger,0,0,0,0,0,0,1,1,0
,"NORMAN, Richie ",Full Back,35,0,0,1,0,0,8,0,0
,"RILEY, Howard ",Winger,30,3,0,1,0,0,5,3,0
,"RILEY, Robert ",Wing Half,0,0,0,0,0,0,0,0,0
,"ROBERTS, Bobby ",Midfielder,17,2,0,0,0,0,4,3,0
,"SJOBERG, John ",Central Defender,25,0,0,0,0,0,6,0,0
,"STRINGFELLOW, Mike ",Winger,38,12,0,1,0,0,7,2,0
,"SWEENIE, Tom ",Midfielder,7,3,0,0,0,0,2,0,0
,"TIMSON, David ",Goalkeeper,1,0,0,0,0,0,0,0,0
,"WALKER, Clive ",Full Back,1,0,0,0,0,0,0,0,0
