	-- League --	--- FA Cup ---	---- Other ----

1987/88
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ADAMS, Neil 	Winger	7+1	0	0	0	0	0	2	1	0
										
BRACEWELL, Paul 	Midfielder	0	0	0	0+2	0	0	2	0	0
										
CHAMBERLAIN, Alec 	Goalkeeper	0	0	0	0	0	0	0	0	0
										
CLARKE, Wayne 	Forward	24+3	10	0	1+6	0	0	4+2	2	1
										
ELLIOTT, Lee 	Forward	0	0	0	0	0	0	0	0	0
										
HARPER, Alan 	Full Back	21+7	0	0	3+3	0	0	4+1	0	0
										
HEATH, Adrian 	Forward	23+6	9	0	7+1	1	0	7+2	2	0
										
JONES, Phil 	Full Back	0+1	0	0	0	0	0	1	0	0
										
MARSHALL, Ian 	Forward	1+3	0	0	0	0	0	1	0	0
										
MIMMS, Bobby 	Goalkeeper	8	0	0	0	0	0	1	0	0
										
MOUNTFIELD, Derek 	Central Defender	4+5	0	0	0	0	0	0	0	0
										
POINTON, Neil 	Full Back	32+1	3	0	7	0	0	4+1	0	0
										
POWELL, Gary 	Forward	0	0	0	0	0	0	0	0	0
										
POWER, Paul 	Midfielder	12+2	2	0	2	0	0	3	1	0
										
RATCLIFFE, Kevin 	Central Defender	24	0	0	1	0	0	5	0	0
										
REID, Peter 	Midfielder	32	1	0	8	1	0	7	0	0
										
SHARP, Graeme 	Forward	32	13	0	8	6	0	7+1	1	0
										
SHEEDY, Kevin 	Midfielder	14+3	1	0	0	0	0	3	0	0
										
SNODIN, Ian 	Midfielder	29+2	2	0	8	1	0	7	1	0
										
SOUTHALL, Neville 	Goalkeeper	32	0	0	8	0	0	8	0	0
										
STEVEN, Trevor 	Winger	36	6	4	8	2	0	7	0	0
										
STEVENS, Gary 	Full Back	31	0	0	8	0	0	6	1	0
										
VAN DEN HAUWE, Pat 	Full Back	28	0	0	8	0	0	8	0	0
										
WATSON, Dave 	Central Defender	37	4	0	8	1	0	8	1	0
										
WILSON, Ian 	Midfielder	13+3	0	0	3	0	0	4	1	0
