Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BADDELEY, Tom ",Goalkeeper,29,0,0,2,0,0,0,0,0
,"BEATS, Billy ",Centre Forward,28,11,0,2,1,0,0,0,0
,"BLACKETT, Joe ",Full Back,30,1,1,2,0,0,0,0,0
,"CHADBURN, John ",Winger,6,1,0,0,0,0,0,0,0
,"DAVIES, Harry ",Full Back,4,0,0,0,0,0,0,0,0
,"ECCLES, George ",Full Back,18,0,0,1,0,0,0,0,0
,"FLEMING, George ",Wing Half,30,0,0,2,0,0,0,0,0
,"GREATWICH, Frank ",Winger,2,0,0,0,0,0,0,0,0
,"GRIFFITHS, Hill ",Wing Half,25,1,0,2,0,0,0,0,0
,"HARPER, George ",Inside Forward,2,2,0,0,0,0,0,0,0
,"HARRIS, George 'Bogey' ",Goalkeeper,1,0,0,0,0,0,0,0,0
,"KELSEY, Arthur ",Inside Forward,0,0,0,0,0,0,0,0,0
,"MALPASS, Billy ",Centre Half,9,0,0,1,0,0,0,0,0
,"MATTHIAS, John ",Full Back,4,0,0,0,0,0,0,0,0
,"MCMAIN, Joe ",Inside Forward,9,5,0,0,0,0,0,0,0
,"MILLER, Jack ",Winger,29,4,0,2,0,0,0,0,0
,"NURSE, Dan ",Wing Half,1,0,0,0,0,0,0,0,0
,"OWEN, Billy ",Centre Half,28,1,0,2,0,0,0,0,0
,"SMITH, Jack ",Inside Forward,1,0,0,0,0,0,0,0,0
,"SMITH, Billy ",Inside Forward,24,11,0,2,0,0,0,0,0
,"TONKS, Jack ",Winger,22,7,0,2,0,0,0,0,0
,"TUFT, Billy ",Full Back,1,0,0,0,0,0,0,0,0
,"WOOD, Harry ",Inside Forward,27,11,0,2,0,0,0,0,0
