,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Dean Kiely\0012caa1,ie IRL,GB,30,38,38,3420,38.0,0,1,0,0,0,0,0,0.00,0.03,0.03,0.00,0.03,Matchs
Scott Parker\65faf2a1,eng ENG,MT,20,38,36,3003,33.4,1,2,1,0,0,9,1,0.03,0.06,0.09,0.03,0.09,Matchs
Chris Powell\721060d9,eng ENG,DF,31,36,35,3129,34.8,1,1,1,0,0,3,0,0.03,0.03,0.06,0.03,0.06,Matchs
Luke Young\409a29d7,eng ENG,DF,22,34,34,2887,32.1,0,1,0,0,0,5,0,0.00,0.03,0.03,0.00,0.03,Matchs
Jason Euell\d97fe8bd,jm JAM,ATMT,24,36,31,2851,31.7,11,3,11,0,0,3,0,0.35,0.09,0.44,0.35,0.44,Matchs
Graham Stuart\159c714f,eng ENG,ATMT,30,31,31,2605,28.9,3,1,3,0,1,4,1,0.10,0.03,0.14,0.10,0.14,Matchs
Mark Fish\71e120b7,za RSA,DFAT,27,25,25,2139,23.8,0,2,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,Matchs
Paul Konchesky\941bcf75,eng ENG,DFAT,20,34,22,2113,23.5,1,2,1,0,0,3,0,0.04,0.09,0.13,0.04,0.13,Matchs
Jorge Costa\0635b219,pt POR,DF,29,24,22,2035,22.6,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,Matchs
Jonatan Johansson\bc8c9864,fi FIN,AT,25,30,21,1937,21.5,5,3,5,0,0,1,0,0.23,0.14,0.37,0.23,0.37,Matchs
John Robinson\0a8ac335,wls WAL,MT,29,28,16,1550,17.2,1,1,1,0,0,4,0,0.06,0.06,0.12,0.06,0.12,Matchs
Claus Jensen\b8f8fb0d,dk DEN,MT,24,18,16,1412,15.7,1,1,1,0,0,0,0,0.06,0.06,0.13,0.06,0.13,Matchs
Jonathan Fortune\dfa0cd77,eng ENG,DF,20,19,14,1335,14.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Mark Kinsella\3564689a,ie IRL,MT,28,17,14,1275,14.2,0,1,0,0,0,1,0,0.00,0.07,0.07,0.00,0.07,Matchs
Steve Brown\a889aef3,eng ENG,DF,29,14,11,929,10.3,2,2,2,0,0,3,1,0.19,0.19,0.39,0.19,0.39,Matchs
Kevin Lisbie\e509ea01,jm JAM,AT,22,22,10,1136,12.6,5,1,5,0,0,2,0,0.40,0.08,0.48,0.40,0.48,Matchs
Chris Bart-Williams\250d1973,eng ENG,DFMT,27,16,10,914,10.2,1,2,1,0,0,2,0,0.10,0.20,0.30,0.10,0.30,Matchs
Richard Rufus\16e11f73,eng ENG,DF,26,10,10,842,9.4,1,0,1,0,0,1,0,0.11,0.00,0.11,0.11,0.11,Matchs
Shaun Bartlett\0bbb893d,za RSA,AT,28,14,10,765,8.5,2,0,2,0,0,2,0,0.24,0.00,0.24,0.24,0.24,Matchs
Mathias Svensson\d735eec3,se SWE,AT,26,12,6,583,6.5,0,1,0,0,0,0,0,0.00,0.15,0.15,0.00,0.15,Matchs
Andy Todd\1b9ecd06,eng ENG,DF,26,5,3,322,3.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
John Salako\2749f5b7,eng ENG,MT,32,3,2,116,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Gavin Peacock\a3faaf35,eng ENG,ATMT,33,5,1,167,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Eddie Youds\869d6ad3,eng ENG,DF,31,1,1,90,1.0,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Charlie MacDonald\bf812107,eng ENG,AT,20,2,0,17,0.2,1,0,1,0,0,0,0,5.29,0.00,5.29,5.29,5.29,Matchs
Radostin Kishishev\d06e83b4,bg BUL,DFMT,27,3,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,26.6,38,418,,,36,25,36,0,1,63,3,0.95,0.66,1.61,0.95,1.61,
Total adversaire,,,27.1,38,,,,,,,,,,,,,,,,
