Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ALLCHURCH, Len ",Winger,39,8,0,6,1,0,6,2,0
,"COLDWELL, Cec ",Full Back,42,0,0,6,0,0,7,0,0
,"DOCHERTY, John ",Winger,2,2,0,0,0,0,1,1,0
,"FINNIGAN, Denis ",Central Defender,4,0,0,1,0,0,2,0,0
,"HARTLE, Barry ",Winger,14,2,0,1,0,0,4,2,0
,"HODGKINSON, Alan ",Goalkeeper,40,0,0,6,0,0,7,0,0
,"HODGSON, Billy ",Midfielder,20,6,0,0,0,0,3,0,0
,"HOYLAND, Tommy ",Wing Half,0,0,0,0,0,0,1,0,0
,"KETTLEBOROUGH, Keith ",Midfielder,33,3,0,6,1,0,6,1,0
,"LEE, Garth ",Winger,0,0,0,0,0,0,0,0,0
,"MALLENDER, Ken ",Central Defender,1,0,0,0,0,0,0,0,0
,"MASON, Cliff ",Full Back,1,0,0,3,0,0,1,0,0
,"MATTHEWSON, Reg ",Central Defender,6,1,0,1,0,0,1,0,0
,"ORR, Harry ",Wing Half,5,0,0,0,0,0,3,0,0
,"PACE, Derek ",     	Centre Forward,42,20,0,6,5,0,7,3,0
,"RICHARDSON, Brian ",Wing Half,42,1,0,5,0,0,6,0,0
,"RUSSELL, Billy ",Forward,28,7,0,6,3,0,3,0,0
,"SHAW, Graham ",Full Back,41,0,0,3,0,0,6,0,0
,"SHAW, Joe ",Central Defender,37,0,0,5,0,0,5,0,0
,"SHIELS, Dennis ",Centre Forward,1,0,0,0,0,0,0,0,0
,"SIMPSON, Ron ",Winger,33,9,5,5,0,0,4,1,0
,"SUMMERS, Gerry ",Wing Half,29,0,0,6,0,0,3,0,0
,"THOMPSON, Des ",Goalkeeper,1,0,0,0,0,0,0,0,0
,"WAGSTAFF, Tony ",Midfielder,0,0,0,0,0,0,1,0,0
,"WIDDOWSON, Bob ",Goalkeeper,1,0,0,0,0,0,0,0,0
,"WILKINSON, Howard ",Winger,0,0,0,0,0,0,0,0,0
