Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ANNABLES, Wally ",Full Back,4,0,0,0,0,0,0,0,0
,"BESTALL, Jackie ",Inside Forward,41,5,0,1,0,0,0,0,0
,"BETMEAD, Harry ",Central Defender,26,1,0,0,0,0,0,0,0
,"BUCK, Teddy ",Wing Half,42,1,0,1,0,0,0,0,0
,"BURLEY, Ben ",Winger,22,5,0,0,0,0,0,0,0
,"CRAVEN, Charlie ",Inside Forward,41,18,0,1,1,0,0,0,0
,"DYSON, Jimmy ",Winger,30,8,0,1,0,0,0,0,0
,"GLOVER, Pat ",Centre Forward,42,34,3,1,2,0,0,0,0
,"HALL, Alec ",Wing Half,42,0,0,1,0,0,0,0,0
,"HARTLEY, Syd ",Full Back,0,0,0,0,0,0,0,0,0
,"HODGSON, Jack ",Full Back,16,0,0,1,0,0,0,0,0
,"HOLMES, Maxey ",Winger,4,1,0,0,0,0,0,0,0
,"JACOBSON, Hughie ",Full Back,22,0,0,0,0,0,0,0,0
,"JENNINGS, Dennis ",Winger,17,2,0,1,0,0,0,0,0
,"KELLY, Jimmy ",     	Full Back,33,0,0,1,0,0,0,0,0
,"LEWIS, Cyril ",Winger,6,1,0,0,0,0,0,0,0
,"MORALEE, Matt ",Inside Forward,10,2,0,0,0,0,0,0,0
,"TWEEDY, George ",Goalkeeper,42,0,0,1,0,0,0,0,0
,"VINCENT, Ned ",Full Back,17,0,0,0,0,0,0,0,0
,"WARD, Tommy ",Centre Forward,0,0,0,0,0,0,0,0,0
,"WRIGHT, Jim ",Full Back,5,0,0,1,0,0,0,0,0
