,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Jimmy Phillips\d1f18d9f,eng ENG,DF,29,37,37,3317,36.9,0,2,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,Matchs
Guðni Bergsson\bfc3b538,is ISL,DF,30,34,34,3015,33.5,4,1,4,0,0,9,1,0.12,0.03,0.15,0.12,0.15,Matchs
Chris Fairclough\d9181fa3,eng ENG,DF,31,33,33,2916,32.4,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matchs
Keith Branagan\2415cbc7,ie IRL,GB,29,31,31,2790,31.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
John McGinlay\1c87585f,sct SCO,AT,31,32,29,2463,27.4,6,3,5,1,1,4,0,0.22,0.11,0.33,0.18,0.29,Matchs
Saša Ćurčić\c62ba448,rs SRB,MT,23,27,27,2431,27.0,4,7,4,0,0,3,0,0.15,0.26,0.41,0.15,0.41,Matchs
Scott Green\11413f20,eng ENG,DF,25,31,27,2385,26.5,3,0,3,0,0,2,0,0.11,0.00,0.11,0.11,0.11,Matchs
Alan Stubbs\474865f9,eng ENG,DF,23,25,24,2180,24.2,4,2,4,0,0,1,0,0.17,0.08,0.25,0.17,0.25,Matchs
Alan Thompson\2eaac012,eng ENG,MT,21,26,23,2087,23.2,1,3,0,1,1,8,0,0.04,0.13,0.17,0.00,0.13,Matchs
Scott Sellars\f767b113,eng ENG,MT,29,22,22,1958,21.8,3,4,,,,2,0,0.14,0.18,0.32,,,Matchs
Fabian de Freitas\85a11078,nl NED,AT,23,27,18,1648,18.3,5,1,5,0,0,0,0,0.27,0.05,0.33,0.27,0.33,Matchs
Richard Sneekes\981afdb1,nl NED,MT,26,17,15,1362,15.1,1,1,1,0,0,4,0,0.07,0.07,0.13,0.07,0.13,Matchs
Nathan Blake\6c447486,wls WAL,AT,23,18,14,1206,13.4,1,1,1,0,0,4,0,0.07,0.07,0.15,0.07,0.15,Matchs
Mixu Paatelainen\23e78267,fi FIN,AT,28,15,13,1044,11.6,1,1,1,0,0,1,0,0.09,0.09,0.17,0.09,0.17,Matchs
Simon Coleman\88d709a1,eng ENG,DF,27,12,12,1075,11.9,1,1,1,0,0,2,0,0.08,0.08,0.17,0.08,0.17,Matchs
Mark Patterson\89bab945,eng ENG,MT,30,16,12,987,11.0,1,3,0,1,1,5,1,0.09,0.27,0.36,0.00,0.27,Matchs
Gerry Taggart\2bf06765,nir NIR,DF,24,11,11,953,10.6,1,0,1,0,0,6,0,0.09,0.00,0.09,0.09,0.09,Matchs
David Lee\f6c7c3ec,,MT,27,18,10,1141,12.7,1,0,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08,Matchs
Andy Todd\1b9ecd06,eng ENG,DF,20,11,9,730,8.1,2,0,2,0,0,2,0,0.25,0.00,0.25,0.25,0.25,Matchs
Steve McAnespie\8b402622,sct SCO,DF,23,9,7,628,7.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Gavin Ward\ab0ee28f,eng ENG,GB,25,5,5,450,5.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Jason McAteer\8a09067c,ie IRL,MT,24,4,4,360,4.0,0,0,,,,1,0,0.00,0.00,0.00,,,Matchs
Owen Coyle\ba54c6f8,ie IRL,AT,29,5,2,199,2.2,0,2,0,0,0,0,0,0.00,0.90,0.90,0.00,0.90,Matchs
Aidan Davison\adb9d3d3,nir NIR,GB,27,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Bryan Small\a4614157,eng ENG,DF,23,1,1,90,1.0,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Greg Strong\12469566,eng ENG,DF,19,1,0,45,0.5,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Wayne Burnett\af7999d7,eng ENG,MT,23,1,0,22,0.2,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Scott Taylor\9082c63e,eng ENG,AT,19,1,0,9,0.1,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Total de l'équipe,,,27.1,38,418,,,39,27,36,3,3,64,3,1.03,0.71,1.74,0.95,1.66,
Total adversaire,,,26.8,38,,,,,,,,,,,,,,,,
