Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"AYRE, Bobby ",Centre Forward,15,8,0,0,0,0,0,0,0
,"CAMPBELL, Jock ",Full Back,22,0,0,2,0,0,0,0,0
,"CHAMBERLAIN, Ken ",Central Defender,9,0,0,2,0,0,0,0,0
,"COX, Keith ",Wing Half,11,0,0,2,0,0,0,0,0
,"DUFF, Willie ",Goalkeeper,20,0,0,2,0,0,0,0,0
,"EDWARDS, Trevor ",Full Back,12,0,0,0,0,0,0,0,0
,"ELLIS, Syd ",Full Back,12,0,0,0,0,0,0,0,0
,"FIRMANI, Peter ",Full Back,3,0,0,0,0,0,0,0,0
,"GAULD, Jimmy ",Inside Forward,13,4,0,0,0,0,0,0,0
,"HAMMOND, Cyril ",Wing Half,23,0,0,0,0,0,0,0,0
,"HEWIE, John ",Wing Half,35,5,2,2,0,0,0,0,0
,"HURST, Gordon ",Winger,15,2,0,0,0,0,0,0,0
,"JAGO, Gordon ",Central Defender,14,0,0,0,0,0,0,0,0
,"KIERNAN, Billy ",Winger,27,5,0,0,0,0,0,0,0
,"KINSEY, Brian ",Full Back,15,1,0,2,0,0,0,0,0
,"LAWRIE, Sam ",Winger,23,4,0,2,0,0,0,0,0
,"LEARY, Stuart ",Centre Forward,34,8,0,2,1,0,0,0,0
,"LUCAS, Fred ",Wing Half,13,3,0,0,0,0,0,0,0
,"MARSH, Eddie ",Goalkeeper,20,0,0,0,0,0,0,0,0
,"MCCARTHY, Gerry ",Central Defender,4,0,0,0,0,0,0,0,0
,"O'LINN, Syd ",Inside Forward,13,0,0,0,0,0,0,0,0
,"REED, Frank ",Goalkeeper,2,0,0,0,0,0,0,0,0
,"RYAN, Buck ",Inside Forward,7,3,0,2,1,0,0,0,0
,"SEWELL, John ",Full Back,12,1,0,0,0,0,0,0,0
,"STEWART, Mickey ",Inside Forward,6,1,0,2,0,0,0,0,0
,"SUMMERS, Johnny ",Centre Forward,23,14,0,0,0,0,0,0,0
,"TOWNSEND, Don ",Full Back,18,0,0,1,0,0,0,0,0
,"UFTON, Derek ",Central Defender,24,0,0,1,0,0,0,0,0
,"WHITE, Ron ",Inside Forward,16,0,0,0,0,0,0,0,0
,"WORLEY, Len ",Winger,1,0,0,0,0,0,0,0,0
