	-- League --	--- FA Cup ---	---- Other ----

1960/61
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ALLCHURCH, Ivor	Inside Forward	
										
BELL, Jackie	Wing Half	
										
DALTON, George	Full Back	
										
FERGUSON, Bobby	Full Back	
										
GARROW, Bert	Goalkeeper	
										
GIBSON, Jimmy	Wing Half	
										
GILFILLAN, Bob	Midfielder	
										
HARROWER, Jimmy	Inside Forward	
										
HARVEY, Bryan	Goalkeeper	
										
HESLOP, George	Central Defender	
										
HODGSON, Ken	Forward	
										
HOLLINS, Dave	Goalkeeper	
										
HORNE, Stan	Midfielder	
										
HUGHES, Gordon	Winger	
										
KEITH, Dick	Full Back	
										
LAMBTON, Colin	Wing Half	
										
LUKE, George	Winger	
										
MARSHALL, Terry	Winger	
										
MCGRATH, John	Central Defender	
										
MCGUIGAN, Johnny	Winger	
										
MCKINNEY, Bill	Full Back	
										
MCMICHAEL, Alf	Full Back	
										
MITCHELL, Bobby	Winger	
										
MITCHELL, Stewart	Goalkeeper	
										
MITTEN, Charlie	Inside Forward	
										
MITTEN, John	Winger	
										
NEALE, Duncan	Midfielder	
										
SCANLON, Albert	Winger	
										
SCOTT, Malcolm	Wing Half	
										
SCOULAR, Jimmy	Wing Half	
										
STOKOE, Bob	Central Defender	
										
THOMPSON, Billy	Central Defender	
										
TUOHY, Liam	Winger	
										
WHITE, Len	Inside Forward	
										
WILSON, Jimmy	Winger	
										
WOODS, Charlie	Forward	
										
WRIGHT, Brian	Central Defender	
