-- League --	--- FA Cup ---	---- Other ----

1960/61
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BANKS, Tommy	Full Back	
										
BANNISTER, Neville	Winger	
										
BIRCH, Brian	Winger	
										
COOPER, Charlie	Full Back	
										
CUNLIFFE, Graham	Wing Half	
										
DEAKIN, Peter	Midfielder	
										
EDWARDS, Bryan	Wing Half	
										
EDWARDS, Malcolm	Full Back	
										
FARRIMOND, Syd	Full Back	
										
HARTLE, Roy	Full Back	
										
HENDER, Reginald	Winger	
										
HENNIN, Derek	Wing Half	
										
HIGGINS, John	Central Defender	
										
HILL, Freddie	Midfielder	
										
HOLDEN, Doug	Winger	
										
HOPKINSON, Eddie	Goalkeeper	
										
LEE, Francis	Forward	
										
LOFTHOUSE, Nat	Centre Forward	
										
MCADAMS, Billy	Forward	
										
PARRY, Ray	Midfielder	
										
PHYTHIAN, Ernie	Centre Forward	
										
PILKINGTON, Brian	Winger	
										
RIMMER, Warwick	Central Defender	
										
STANLEY, Graham	Wing Half	
										
STEVENS, Dennis	Forward	
										
WILKINSON, Roy	Wing Half
