Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BELL, Harry ",Wing Half,34,2,0,4,0,0,0,0,0
,"BLENKINSOPP, Tommy ",Wing Half,19,0,0,1,0,0,0,0,0
,"BROWN, Joe ",Wing Half,5,0,0,0,0,0,0,0,0
,"DELAPENHA, Lindy ",Winger,1,0,0,0,0,0,0,0,0
,"DESMOND, Peter ",Inside Forward,2,0,0,0,0,0,0,0,0
,"DICKS, Ronnie ",Wing Half,22,0,0,4,0,0,0,0,0
,"DOBBIE, Harold ",Centre Forward,3,0,0,0,0,0,0,0,0
,"FENTON, Micky ",Centre Forward,1,0,0,0,0,0,0,0,0
,"FITZSIMONS, Arthur ",Inside Forward,3,0,0,0,0,0,0,0,0
,"GORDON, Jimmy ",Wing Half,38,1,0,4,0,0,0,0,0
,"HARDWICK, George ",Full Back,22,0,0,3,0,0,0,0,0
,"HARTNETT, Jimmy ",Winger,11,0,0,0,0,0,0,0,0
,"HEPPLE, Gordon ",Full Back,11,0,0,0,0,0,0,0,0
,"HODGSON, John ",Goalkeeper,1,0,0,0,0,0,0,0,0
,"LINACRE, Billy ",Winger,19,1,0,4,1,0,0,0,0
,"MANNION, Wilf ",Inside Forward,38,6,1,3,1,0,0,0,0
,"MCCRAE, Alex ",Inside Forward,36,14,0,4,2,0,0,0,0
,"MCKENNAN, Peter ",Inside Forward,33,15,3,3,1,0,0,0,0
,"NICHOLSON, Stan ",Inside Forward,0,0,0,0,0,0,0,0,0
,"REAGAN, Martin ",Winger,8,3,0,0,0,0,0,0,0
,"RICKABY, Stan ",Full Back,3,0,0,0,0,0,0,0,0
,"ROBINSON, Dicky ",Full Back,28,0,0,0,0,0,0,0,0
,"ROBSON, Bobby ",Inside Forward,0,0,0,0,0,0,0,0,0
,"SPUHLER, Johnny ",Winger,20,4,0,2,1,0,0,0,0
,"UGOLINI, Rolando ",Goalkeeper,41,0,0,4,0,0,0,0,0
,"WALKER, Geoff ",Winger,22,6,0,4,1,0,0,0,0
,"WHITAKER, Billy ",Central Defender,29,1,0,4,0,0,0,0,0
,"WOODWARD, Tom ",Winger,12,6,0,0,0,0,0,0,0
