,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
David de Gea\7ba6d84e,es ESP,GB,23,37,37,3313,36.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Wayne Rooney\f07be45a,eng ENG,ATMT,28,33,33,2873,31.9,12,5,11,1,2,5,1,0.38,0.16,0.53,0.34,0.50,Matchs
Antonio Valencia\08aa17d0,ec ECU,DFMT,28,32,29,2580,28.7,0,3,0,0,0,4,0,0.00,0.10,0.10,0.00,0.10,Matchs
Juan Mata\29733c72,es ESP,ATMT,26,33,27,2303,25.6,9,4,8,1,1,2,0,0.35,0.16,0.51,0.31,0.47,Matchs
Daley Blind\691bef82,nl NED,DFMT,24,25,25,2169,24.1,2,2,2,0,0,4,0,0.08,0.08,0.17,0.08,0.17,Matchs
Robin van Persie\3fcab3a8,nl NED,AT,30,27,25,2108,23.4,10,2,9,1,2,5,0,0.43,0.09,0.51,0.38,0.47,Matchs
Ashley Young\be927d03,eng ENG,DFAT,29,26,23,2065,22.9,2,5,2,0,0,5,0,0.09,0.22,0.31,0.09,0.31,Matchs
Phil Jones\def899bd,eng ENG,DFMT,22,22,22,1876,20.8,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matchs
Chris Smalling\b6964eb6,eng ENG,DF,24,25,21,1879,20.9,4,0,4,0,0,2,1,0.19,0.00,0.19,0.19,0.19,Matchs
Marcos Rojo\e0991c04,ar ARG,DF,24,22,20,1762,19.6,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matchs
Ángel Di María\19cda00b,ar ARG,ATMT,26,27,20,1639,18.2,3,10,3,0,0,1,0,0.16,0.55,0.71,0.16,0.71,Matchs
Ander Herrera\436a9dd0,es ESP,MT,24,26,19,1870,20.8,6,4,6,0,0,6,0,0.29,0.19,0.48,0.29,0.48,Matchs
Marouane Fellaini\87575fd9,be BEL,MT,26,27,19,1831,20.3,6,0,6,0,0,5,1,0.29,0.00,0.29,0.29,0.29,Matchs
Michael Carrick\ab7263c1,eng ENG,MT,33,18,16,1457,16.2,1,2,1,0,0,1,0,0.06,0.12,0.19,0.06,0.19,Matchs
Luke Shaw\9c94165b,eng ENG,DFMT,19,16,15,1121,12.5,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matchs
Radamel Falcao\66116290,co COL,AT,28,26,14,1287,14.3,4,4,4,0,0,2,0,0.28,0.28,0.56,0.28,0.56,Matchs
