	-- League --	--- FA Cup ---	---- Other ----

1962/63
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BROADBENT, Peter	Midfielder	
										
CONDE, Jim	Centre Forward	
										
CROWE, Chris	Midfielder	
										
DAVIES, Fred	Goalkeeper	
										
FARMER, Ted	Centre Forward	
										
FINLAYSON, Malcolm	Goalkeeper	
										
FLOWERS, Ron	Central Defender	
										
GALLEY, John	Forward	
										
GOODWIN, Freddie	Midfielder	
										
HARRIS, Johnny	Full Back	
										
HARRIS, Gerry	Full Back	
										
HINTON, Alan	Winger	
										
KIRKHAM, Johnny	Midfielder	
										
MCPARLAND, Peter	Winger	
										
MURRAY, Jimmy	Forward	
										
SHOWELL, George	Full Back	
										
SLATER, Bill	Wing Half	
										
STOBART, Barry	Forward	
										
THOMSON, Bobby	Full Back	
										
WHARTON, Terry	Winger	
										
WILSON, Bob	Goalkeeper	
										
WOODFIELD, David	Central Defender	
