Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ADAMSON, Jimmy ",Wing Half,30,3,3,5,0,0,8,0,0
,"ANGUS, John ",Full Back,39,0,0,7,0,0,11,0,0
,"BLACKLAW, Adam ",Goalkeeper,41,0,0,7,0,0,12,0,0
,"CONNELLY, John ",Winger,32,15,0,7,2,0,12,4,0
,"CUMMINGS, Tommy ",Central Defender,25,0,0,2,0,0,7,0,0
,"ELDER, Alex ",Full Back,36,0,0,7,0,0,10,0,0
,"FENTON, Ronnie ",Midfielder,6,1,0,0,0,0,4,2,0
,"FURNELL, Jim ",Goalkeeper,1,0,0,0,0,0,1,0,0
,"GOVAN, Charlie ",Inside Forward,0,0,0,0,0,0,0,0,0
,"HARRIS, Gordon ",Midfielder,21,10,0,4,0,0,6,4,0
,"HASPELL, Alan ",Inside Forward,0,0,0,0,0,0,0,0,0
,"JOYCE, Walter ",Central Defender,30,1,0,7,0,0,11,0,0
,"LAWSON, Ian ",Inside Forward,8,2,0,0,0,0,2,0,0
,"LOCHHEAD, Andy ",Forward,5,3,0,0,0,0,1,1,0
,"MARSHALL, Billy ",Full Back,5,0,0,0,0,0,3,0,0
,"MCILROY, Jimmy ",Midfielder,33,10,1,7,1,0,8,2,0
,"MEECHAN, David ",Centre Forward,0,0,0,0,0,0,0,0,0
,"MEREDITH, Trevor ",Winger,12,3,0,0,0,0,1,0,0
,"MILLER, Brian ",Wing Half,35,5,0,7,2,0,10,2,0
,"PICKUP, Mike ",Wing Half,0,0,0,0,0,0,0,0,0
,"PILKINGTON, Brian ",Winger,22,1,0,3,0,0,7,3,0
,"POINTER, Ray ",Forward,34,22,0,7,1,0,12,2,0
,"ROBSON, Jimmy ",Forward,36,25,0,7,5,0,11,7,0
,"SCOTT, Jimmy ",Wing Half,2,0,0,0,0,0,2,0,0
,"SMITH, Dave ",Full Back,2,0,0,0,0,0,1,0,0
,"TALBUT, John ",Central Defender,2,0,0,0,0,0,1,0,0
,"TOWERS, Ian ",Forward,1,0,0,0,0,0,0,0,0
,"WALKER, Dave ",Central Defender,4,0,0,0,0,0,1,0,0
,"WHITE, Billy ",Inside Forward,0,0,0,0,0,0,1,0,0
