Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"AITKEN, Andy ",Winger,6,2,0,0,0,0,0,0,0
,"ALLEN, Ronnie ",Centre Forward,20,6,0,1,0,0,0,0,0
,"BANNISTER, Jack ",Full Back,3,0,0,0,0,0,0,0,0
,"BILLINGHAM, Peter ",Wing Half,7,0,0,0,0,0,0,0,0
,"BURNSIDE, David ",Midfielder,35,12,0,1,1,0,0,0,0
,"CARTER, Geoff ",Winger,6,0,0,0,0,0,0,0,0
,"CLARK, Clive ",Winger,15,1,0,0,0,0,0,0,0
,"CRAM, Bobby ",Full Back,3,0,0,0,0,0,0,0,0
,"DRURY, Chuck ",Central Defender,37,0,0,1,0,0,0,0,0
,"HOGG, Derek ",Winger,10,1,0,0,0,0,0,0,0
,"HOPE, Bobby ",Midfielder,12,2,0,0,0,0,0,0,0
,"HOWE, Don ",Full Back,42,3,1,1,0,0,0,0,0
,"JACKSON, Alec ",Winger,41,12,0,1,0,0,0,0,0
,"JONES, Stan ",Central Defender,13,0,0,0,0,0,0,0,0
,"KENNEDY, Joe ",Central Defender,29,0,0,1,0,0,0,0,0
,"KEVAN, Derek ",Forward,32,18,0,1,0,0,0,0,0
,"LOVATT, Jack ",Centre Forward,10,3,0,0,0,0,0,0,0
,"MACREADY, Brian ",Inside Forward,9,1,0,1,0,0,0,0,0
,"POTTER, Ray ",Goalkeeper,20,0,0,1,0,0,0,0,0
,"ROBSON, Bobby ",Inside Forward,40,5,0,1,0,0,0,0,0
,"SMITH, Keith ",Forward,5,1,0,0,0,0,0,0,0
,"STEELE, Stan ",Midfielder,1,0,0,0,0,0,0,0,0
,"WALLACE, Jock ",Goalkeeper,22,0,0,0,0,0,0,0,0
,"WILLIAMS, Graham ",Full Back,31,0,0,1,0,0,0,0,0
,"WILLIAMS, Stuart ",Full Back,13,0,0,0,0,0,0,0,0
