Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BANKS, Tommy ",Full Back,11,1,0,1,0,0,0,0,0
,"BANNISTER, Neville ",Winger,1,1,0,0,0,0,0,0,0
,"BIRCH, Brian ",Winger,27,3,0,3,0,0,3,1,0
,"COOPER, Charlie ",Full Back,6,0,0,0,0,0,2,0,0
,"CUNLIFFE, Graham ",Wing Half,8,0,0,3,0,0,1,0,0
,"DEAKIN, Peter ",Midfielder,12,2,0,1,0,0,2,0,0
,"EDWARDS, Bryan ",Wing Half,33,1,0,3,0,0,1,0,0
,"EDWARDS, Malcolm ",Full Back,3,1,0,0,0,0,0,0,0
,"FARRIMOND, Syd ",Full Back,27,0,0,2,0,0,3,0,0
,"HARTLE, Roy ",Full Back,40,2,1,3,0,0,5,1,0
,"HENDER, Reginald ",Winger,0,0,0,0,0,0,1,0,0
,"HENNIN, Derek ",Wing Half,6,0,0,0,0,0,2,0,0
,"HIGGINS, John ",Central Defender,17,0,0,0,0,0,4,0,0
,"HILL, Freddie ",Midfielder,31,3,0,2,0,0,3,3,0
,"HOLDEN, Doug ",Winger,39,3,0,3,0,0,4,1,0
,"HOPKINSON, Eddie ",Goalkeeper,42,0,0,3,0,0,5,0,0
,"LEE, Francis ",Forward,6,2,0,0,0,0,0,0,0
,"LOFTHOUSE, Nat ",Centre Forward,6,3,0,0,0,0,2,3,0
,"MCADAMS, Billy ",Forward,27,18,2,3,1,0,4,2,0
,"PARRY, Ray ",Midfielder,12,2,0,0,0,0,1,0,0
,"PHYTHIAN, Ernie ",Centre Forward,3,1,0,0,0,0,0,0,0
,"PILKINGTON, Brian ",Winger,12,1,0,0,0,0,0,0,0
,"RIMMER, Warwick ",Central Defender,20,0,0,0,0,0,2,0,0
,"STANLEY, Graham ",Wing Half,41,2,1,3,1,1,5,0,0
,"STEVENS, Dennis ",Forward,31,10,0,3,2,0,5,1,0
,"WILKINSON, Roy ",Wing Half,1,0,0,0,0,0,0,0,0
