Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BENTLEY, Roy ",Centre Forward,15,0,0,0,0,0,1,0,0
,"BROWN, Bobby ",Forward,5,2,0,0,0,0,0,0,0
,"BROWN, Stan ",Midfielder,1,0,0,0,0,0,0,0,0
,"CHAMBERLAIN, Trevor ",      	Winger,11,1,0,1,0,0,1,0,0
,"COHEN, George ",Full Back,41,0,0,1,0,0,1,0,0
,"COOK, Maurice ",Centre Forward,32,12,0,1,0,0,1,1,0
,"DODGIN, Bill ",Central Defender,9,0,0,0,0,0,0,0,0
,"DOHERTY, John ",Centre Forward,4,1,0,0,0,0,0,0,0
,"EDWARDS, David ",Wing Half,12,0,0,1,0,0,1,0,0
,"HAYNES, Johnny ",Midfielder,39,9,0,1,0,0,1,0,0
,"HEWKINS, Ken ",Goalkeeper,11,0,0,1,0,0,1,0,0
,"HILL, Jimmy ",Inside Forward,13,1,0,0,0,0,0,0,0
,"JOHNSON, Mick ",Winger,9,2,0,0,0,0,0,0,0
,"KEY, Johnny ",Winger,28,5,0,1,0,0,1,0,0
,"LAMPE, Derek ",Central Defender,11,0,0,0,0,0,0,0,0
,"LANGLEY, Jimmy ",Full Back,42,5,4,1,0,0,1,0,0
,"LAWLER, Robin ",Full Back,7,0,0,0,0,0,0,0,0
,"LEGGAT, Graham ",Winger,36,23,0,0,0,0,0,0,0
,"LOWE, Eddie ",Wing Half,34,0,0,1,0,0,1,0,0
,"MACEDO, Tony ",Goalkeeper,31,0,0,0,0,0,0,0,0
,"MULLERY, Alan ",Midfielder,37,1,0,1,0,0,0,0,0
,"O'CONNELL, Pat ",Winger,26,10,0,1,0,0,1,0,0
,"WATSON, Trevor ",Winger,8,0,0,0,0,0,0,0,0
