Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ALSTON, Alec ",Forward,37,9,2,3,1,0,3,1,0
,"CUNNINGHAM, Willie ",Full Back,31,0,0,2,0,0,4,0,0
,"DAGGER, Les ",Winger,6,0,0,0,0,0,1,0,0
,"DUNN, Joe ",Central Defender,4,0,0,0,0,0,0,0,0
,"ELSE, Fred ",Goalkeeper,40,0,0,2,0,0,5,0,0
,"FULLAM, Johnny ",Wing Half,37,6,0,2,0,0,5,0,0
,"HUMES, Jimmy ",Winger,1,0,0,0,0,0,0,0,0
,"KELLY, Alan ",Goalkeeper,2,0,0,1,0,0,0,0,0
,"LAMBERT, Gil ",Inside Forward,6,1,0,0,0,0,2,0,0
,"MAYERS, Derek ",Winger,28,3,0,3,1,0,2,0,0
,"MILNE, Gordon ",Midfielder,3,0,0,0,0,0,0,0,0
,"O'FARRELL, Frank ",Wing Half,17,0,0,1,0,0,0,0,0
,"O'NEILL, John ",Full Back,36,0,0,3,0,0,5,0,0
,"RICHARDSON, Garbutt ",Central Defender,2,1,0,0,0,0,0,0,0
,"ROSS, George ",Full Back,3,0,0,1,0,0,0,0,0
,"SHAW, Alan ",Winger,0,0,0,0,0,0,0,0,0
,"SINGLETON, Tony ",Central Defender,37,0,0,3,0,0,5,0,0
,"SMITH, Jim ",Central Defender,10,2,0,0,0,0,0,0,0
,"SNEDDON, Dave ",Inside Forward,37,5,0,3,1,0,5,3,0
,"SPAVIN, Alan ",Midfielder,9,1,0,0,0,0,0,0,0
,"TAYLOR, Sammy ",Winger,10,0,0,1,0,0,3,0,0
,"THOMPSON, Peter ",Winger,38,7,0,3,1,0,5,4,0
,"THOMPSON, Tommy ",Inside Forward,13,2,0,2,2,0,4,2,0
,"WALTON, Joe ",Full Back,6,0,0,0,0,0,0,0,0
,"WILSON, Dave ",Winger,2,1,0,0,0,0,0,0,0
,"WILSON, Bob ",Full Back,8,0,0,0,0,0,1,0,0
,"WYLIE, John ",Wing Half,39,1,0,3,0,0,5,1,0
