-- League --	--- FA Cup ---	---- Other ----

1986/87
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ANDREWS, Gary 	Full Back	0	0	0	0	0	0	0+1	0	0
										
BIRTLES, Garry 	Forward	28	14	2	0	0	0	5	1	0
										
BOWYER, Ian 	Midfielder	35	3	0	1	0	0	4	0	0
										
BUTTERWORTH, Ian 	Central Defender	4	0	0	0	0	0	3	0	0
										
CAMPBELL, David 	Midfielder	14	0	0	0+1	0	0	3	0	0
										
CAMPBELL, Ray 	Winger	0	0	0	0	0	0	0	0	0
										
CARR, Franz 	Winger	36	4	0	0	0	0	6	3	0
										
CHALMERS, Paul 	Forward	0	0	0	0	0	0	0	0	0
										
CLOUGH, Nigel 	Forward	42	14	1	1	0	0	6	2	0
										
CRICHTON, Paul 	Goalkeeper	0	0	0	0	0	0	0	0	0
										
FAIRCLOUGH, Chris 	Central Defender	24+2	1	0	1	0	0	2+1	1	0
										
FLEMING, Gary 	Full Back	34	0	0	1	0	0	3	0	0
										
FOSTER, Colin 	Central Defender	7+2	1	0	0	0	0	0	0	0
										
GLOVER, Lee 	Forward	0	0	0	0	0	0	0+1	0	0
										
METGOD, Johnny 	Midfielder	36+1	3	0	1	0	0	6	1	0
										
MILLS, Gary 	Midfielder	27+5	0	0	1	0	0	4+1	1	0
										
OSVOLD, Kjetil 	Winger	4	0	0	0	0	0	0	0	0
										
PEARCE, Stuart 	Full Back	39	6	5	0	0	0	5	2	2
										
PLUMMER, Calvin 	Winger	0	0	0	0	0	0	0	0	0
										
RICE, Brian 	Winger	3	1	0	0	0	0	0+1	0	0
										
RILEY, David 	Forward	0+1	0	0	0	0	0	0	0	0
										
SEGERS, Hans 	Goalkeeper	14	0	0	1	0	0	3	0	0
										
STARBUCK, Phil 	Forward	3+2	2	0	1	0	0	0	0	0
										
SUTTON, Steve 	Goalkeeper	28	0	0	0	0	0	3	0	0
										
WALKER, Des 	Central Defender	41	0	0	1	0	0	6	0	0
										
WASSALL, Darren 	Central Defender	0	0	0	0	0	0	0	0	0
										
WEBB, Neil 	Midfielder	32	14	0	1	0	0	6	0	0
										
WILKINSON, Paul 	Forward	8	0	0	0	0	0	0	0	0
										
WILLIAMS, Brett 	Full Back	3	0	0	1	0	0	1	0	0
