	-- League --	--- FA Cup ---	---- Other ----

1986/87
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ALBISTON, Arthur 	Full Back	19+3	0	0	0	0	0	4	0	0
										
BAILEY, Gary 	Goalkeeper	5	0	0	0	0	0	0	0	0
										
BARNES, Peter 	Winger	7	0	0	0	0	0	2	1	0
										
BLACKMORE, Clayton 	Full Back	10+2	1	0	1	0	0	0	0	0
										
COMYN, Andy 	Central Defender	0	0	0	0	0	0	0	0	0
										
DAVENPORT, Peter 	Forward	34+5	14	4	1+1	0	0	4	2	1
										
DUXBURY, Mike 	Full Back	32	1	0	2	0	0	3	0	0
										
GARDNER, Steve 	Central Defender	0	0	0	0	0	0	0	0	0
										
GARTON, Billy 	Central Defender	9	0	0	2	0	0	0	0	0
										
GIBSON, Colin 	Full Back	24	1	0	1	0	0	1	0	0
										
GIBSON, Terry 	Forward	12+4	1	0	1+1	0	0	0+2	0	0
										
GILL, Tony 	Full Back	1	0	0	0	0	0	0	0	0
										
HOGG, Graeme 	Central Defender	11	0	0	0	0	0	2	0	0
										
KELLY, Norman 	Midfielder	0	0	0	0	0	0	0	0	0
										
KIRKHAM, Paul 	Forward	0	0	0	0	0	0	0	0	0
										
MCGRATH, Paul 	Central Defender	34+1	2	0	0+1	0	0	4	0	0
										
MORAN, Kevin 	Central Defender	32+1	0	0	2	0	0	2+1	0	0
										
MOSES, Remi 	Midfielder	17+1	0	0	0	0	0	4	2	0
										
O'BRIEN, Liam 	Midfielder	9+2	0	0	0	0	0	0	0	0
										
OLSEN, Jesper 	Winger	22+6	3	1	2	0	0	1+1	0	0
										
ROBSON, Bryan 	Midfielder	29+1	7	0	0	0	0	3	0	0
										
SCOTT, Ian 	Full Back	0	0	0	0	0	0	0	0	0
										
SIVEBAEK, John 	Full Back	27+1	1	0	2	0	0	1	0	0
										
STAPLETON, Frank 	Forward	25+9	7	0	2	0	0	4	2	0
										
STRACHAN, Gordon 	Midfielder	33+1	4	0	2	0	0	2	0	0
										
TURNER, Chris 	Goalkeeper	23	0	0	2	0	0	4	0	0
										
WALSH, Gary 	Goalkeeper	14	0	0	0	0	0	0	0	0
										
WHITESIDE, Norman 	Midfielder	31	8	0	2	1	0	3+1	1	0
										
WOOD, Nick 	Forward	2	0	0	0	0	0	0+1	0	0
