	-- League --	--- FA Cup ---	---- Other ----

1986/87
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
AGBOOLA, Reuben	Full Back	
										
AIZLEWOOD, Mark	Midfielder	
										
BEGGS, Willie	Midfielder	
										
BENNETT, Mickey	Winger	
										
BOLDER, Bob	Goalkeeper	
										
CROOKS, Garth	Forward	
										
CURBISHLEY, Alan	Midfielder	
										
GRITT, Steve	Midfielder	
										
HUMPHREY, John	Full Back	
										
JACOBS, Steve	Central Defender	
										
JOHNS, Nicky	Goalkeeper	
										
LEABURN, Carl	Forward	
										
LEE, Rob	Midfielder	
										
MACDONALD, John	Forward	
										
MELROSE, Jim	Forward	
										
MILLER, Paul	Central Defender	
										
MILNE, Ralph	Winger	
										
PEAKE, Andy	Midfielder	
										
PEARSON, John	Forward	
										
PENDER, John	Central Defender	
										
REID, Mark	Full Back	
										
SHIPLEY, George	Midfielder	
										
SHIRTLIFF, Peter	Central Defender	
										
STUART, Mark	Winger	
										
THOMPSON, Steve	Central Defender	
										
WALSH, Colin	Winger
