Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ALDRIDGE, John ",Forward,25,15,5,1,0,0,4,6,1
,"BRIGGS, Gary ",Central Defender,40,3,0,0,0,0,5,1,0
,"BROCK, Kevin ",Midfielder,31,1,0,1,0,0,3+1,0,0
,"CATON, Tommy ",Central Defender,17,2,0,0,0,0,0,0,0
,"CHARLES, Jeremy ",Forward,7,0,0,0,0,0,1,0,0
,"DREYER, John ",Central Defender,23+2,2,0,1,0,0,3+1,0,0
,"FOYLE, Martin ",Forward,3+1,0,0,0,0,0,0,0,0
,"HAMILTON, Billy ",Forward,1,0,0,0,0,0,1,0,0
,"HARDWICK, Steve ",Goalkeeper,23,0,0,1,0,0,3,0,0
,"HEBBERD, Trevor ",Midfielder,38,2,0,1,0,0,3,0,0
,"HOUGHTON, Ray ",Midfielder,37,5,0,1,0,0,5,1,0
,"HUCKER, Peter ",Goalkeeper,5,0,0,0,0,0,0,0,0
,"JUDGE, Alan ",Goalkeeper,9,0,0,0,0,0,2,0,0
,"LANGAN, David ",Full Back,39,0,0,1,0,0,5,0,0
,"LEWORTHY, Dave ",Forward,15+3,3,0,0+1,0,0,3+2,1,0
,"MCDERMOTT, Brian ",Winger,0+2,0,0,0,0,0,0,0,0
,"MCDONALD, Bobby ",Full Back,6+1,0,0,1,0,0,1,0,0
,"MUSTOE, Robbie ",Midfielder,2+1,0,0,0,0,0,0,0,0
,"NOGAN, Lee ",Forward,0,0,0,0,0,0,0,0,0
,"OBI, Tony ",Winger,0+1,0,0,0,0,0,0,0,0
,"PARKS, Tony ",Goalkeeper,5,0,0,0,0,0,0,0,0
,"PERRYMAN, Steve ",Central Defender,8,0,0,0,0,0,0,0,0
,"PHILLIPS, Les ",Midfielder,33+2,0,0,0,0,0,4,0,0
,"RECK, Sean ",Midfielder,4+2,0,0,1,0,0,1+1,0,0
,"RHOADES-BROWN, Peter ",Winger,3+3,0,0,0,0,0,0,0,0
,"SAUNDERS, Dean ",Forward,12,6,0,0,0,0,0,0,0
,"SHOTTON, Malcolm ",Central Defender,11,0,0,0,0,0,2+1,0,0
,"SLATTER, Neil ",Full Back,15+3,1,0,0,0,0,4,1,0
,"TREWICK, John ",Midfielder,31,1,1,1,0,0,4,0,0
,"WHITEHURST, Billy ",Forward,19+1,2,0,1,0,0,1,2,0
