Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"CARTER, Joe ",Inside Forward,36,14,0,2,0,0,0,0,0
,"CLIFTON, Harry ",Inside Forward,0,0,0,0,0,0,0,0,0
,"EDWARDS, Jimmy ",Wing Half,33,0,0,2,0,0,0,0,0
,"FINCH, Bob ",Full Back,2,0,0,0,0,0,0,0,0
,"GALE, Arthur ",Winger,4,1,0,0,0,0,0,0,0
,"GLIDDEN, Tommy ",Winger,39,10,0,2,0,0,0,0,0
,"HICKMAN, Arthur ",Inside Forward,0,0,0,0,0,0,0,0,0
,"LANE, Edward ",Full Back,0,0,0,0,0,0,0,0,0
,"LYMAN, Colin ",Winger,0,0,0,0,0,0,0,0,0
,"MAGEE, Tommy ",Wing Half,9,0,0,0,0,0,0,0,0
,"MURPHY, Jimmy ",Wing Half,34,0,0,2,0,0,0,0,0
,"PEARSON, Harold ",Goalkeeper,42,0,0,2,0,0,0,0,0
,"RAW, Harry ",Inside Forward,4,2,0,0,0,0,0,0,0
,"RICHARDSON, Bill ",Central Defender,38,0,0,1,0,0,0,0,0
,"RICHARDSON, Billy 'Ginger' ",Centre Forward,38,30,0,2,1,0,0,0,0
,"RIDYARD, Alf ",Central Defender,3,0,0,1,0,0,0,0,0
,"RIX, Jack ",Wing Half,6,0,0,0,0,0,0,0,0
,"ROBBINS, Walter ",Winger,25,10,0,0,0,0,0,0,0
,"SANDFORD, Teddy ",Inside Forward,39,9,0,2,0,0,0,0,0
,"SHAW, George ",Full Back,42,0,0,2,0,0,0,0,0
,"TRENTHAM, Bert ",Full Back,40,0,0,2,0,0,0,0,0
,"WOOD, Stan ",Winger,28,6,0,2,1,0,0,0,0
