,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
George Ndah\8439f41c,eng ENG,AT,22,3,2,157,1.7,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Carl Veart\4074e2e0,au AUS,AT,27,6,1,145,1.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Sagi Burton\561378e2,kn SKN,DF,19,2,1,121,1.3,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Patrizio Billio\bbf3822c,it ITA,MT,23,3,1,93,1.0,0,,0,0,,1,0,0.00,,,0.00,,Matchs
Leon McKenzie\52e5b37f,eng ENG,AT,19,3,0,82,0.9,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Ivano Bonetti\b628ac57,it ITA,MT,32,2,0,51,0.6,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Danny Boxall\cf24d2f2,ie IRL,DF,19,1,0,45,0.5,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Rob Quinn\177dd89e,ie IRL,MT,20,1,0,19,0.2,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Gareth Davies\52c2c61f,wls WAL,DF,23,1,0,18,0.2,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Tony Folan\3d9f2fbb,ie IRL,MT,18,1,0,16,0.2,0,,0,0,,0,0,0.00,,,0.00,,Matchs
Clinton Morrison\e80d5b3b,ie IRL,AT,18,1,0,9,0.1,1,,1,0,,0,0,10.00,,,10.00,,Matchs
Total de l'équipe,,,25.7,38,389,,,35,27,34,1,2,72,3,0.92,0.71,1.63,0.89,1.61,
Total adversaire,,,26.4,38,,,,,,,,,,,,,,,,
