	-- League --	--- FA Cup ---	---- Other ----

1981/82
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BRAZIL, Alan	Forward	
										
BURLEY, George	Full Back	
										
BUTCHER, Terry	Central Defender	
										
CHAMBERLAIN, Alec	Goalkeeper	
										
COOPER, Paul	Goalkeeper	
										
D'AVRAY, Mich	Forward	
										
GATES, Eric	Forward	
										
GERNON, Irvin	Full Back	
										
HUNTER, Allan	Central Defender	
										
IRVING, Russell	Forward	
										
JACKSON, John	Goalkeeper	
										
MARINER, Paul	Forward	
										
MCCALL, Steve	Midfielder	
										
MILLS, Mick	Full Back	
										
MUHREN, Arnold	Midfielder	
										
O'CALLAGHAN, Kevin	Winger	
										
OSMAN, Russell	Central Defender	
										
PARKIN, Tommy	Midfielder	
										
SIVELL, Laurie	Goalkeeper	
										
STEGGLES, Kevin	Central Defender	
										
THIJSSEN, Frans	Midfielder	
										
TURNER, Robin	Forward	
										
WARK, John	Midfielder	
										
WESTWOOD, Gary	Goalkeeper	
