-- League --	--- FA Cup ---	---- Other ----

1981/82
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ALBISTON, Arthur 	Full Back	42	1	0	1	0	0	2	0	0
										
BAILEY, Gary 	Goalkeeper	39	0	0	1	0	0	2	0	0
										
BIRTLES, Garry 	Forward	32+1	11	0	1	0	0	2	0	0
										
BLISSETT, Gary 	Forward	0	0	0	0	0	0	0	0	0
										
BUCHAN, Martin 	Central Defender	27	0	0	1	0	0	2	0	0
										
COPPELL, Steve 	Winger	35+1	9	1	0	0	0	2	0	0
										
DAVIES, Alan 	Winger	1	0	0	0	0	0	0	0	0
										
DUXBURY, Mike 	Full Back	19+5	0	0	0	0	0	0+1	0	0
										
GIDMAN, John 	Full Back	36+1	1	0	1	0	0	2	0	0
										
GRIMES, Ashley 	Full Back	9+2	1	0	0	0	0	0	0	0
										
MACARI, Lou 	Midfielder	10+1	2	0	0+1	0	0	0	0	0
										
MCGARVEY, Scott 	Forward	10+6	2	0	0	0	0	0	0	0
										
MCILROY, Sammy 	Midfielder	12	3	0	1	0	0	1	0	0
										
MCQUEEN, Gordon 	Central Defender	21	0	0	0	0	0	0	0	0
										
MORAN, Kevin 	Central Defender	30	7	0	1	0	0	2	0	0
										
MOSES, Remi 	Midfielder	20+1	2	0	1	0	0	1	0	0
										
NICHOLL, Jimmy 	Full Back	0+1	0	0	0	0	0	0	0	0
										
ROBSON, Bryan 	Midfielder	32	5	0	1	0	0	2	0	0
										
ROCHE, Paddy 	Goalkeeper	3	0	0	0	0	0	0	0	0
										
STAPLETON, Frank 	Forward	41	13	1	1	0	0	2	0	0
										
WHITESIDE, Norman 	Midfielder	1+1	1	0	0	0	0	0	0	0
										
WILKINS, Ray 	Midfielder	42	1	0	1	0	0	2	0	0
