-- League --	--- FA Cup ---	---- Other ----

1981/82
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
ARTHUR, David 	Full Back	2+1	0	0	0	0	0	3	0	0
										
BATSON, Brendon 	Full Back	39	0	0	4	0	0	9	0	0
										
BENNETT, Martyn 	Central Defender	23	2	0	3	0	0	3	0	0
										
BROWN, Ally 	Forward	22+3	3	0	2	0	0	5	1	0
										
CHILDS, Gary 	Winger	2	0	0	0	0	0	0	0	0
										
COWDRILL, Barry 	Full Back	6+2	0	0	0	0	0	0	0	0
										
CROSS, Nicky 	Forward	11+11	2	0	2	0	0	1+2	1	0
										
DEEHAN, John 	Forward	4	0	0	0	0	0	1	0	0
										
GODDEN, Tony 	Goalkeeper	19	0	0	0	0	0	4	0	0
										
GREW, Mark 	Goalkeeper	23	0	0	5	0	0	7	0	0
										
JOL, Martin 	Midfielder	9	1	0	2	0	0	7	0	0
										
JONES, Colin 	Winger	0	0	0	0	0	0	0	0	0
										
KING, Andy 	Midfielder	21+4	4	0	4	1	1	8+1	1	0
										
LEWIS, Mickey 	Midfielder	3+1	0	0	1	0	0	0+1	0	0
										
LOWERY, Tony 	Midfielder	1	0	0	0	0	0	0	0	0
										
MACKENZIE, Steve 	Midfielder	37	5	0	5	1	0	11	1	0
										
MCCARRICK, Mark 	Full Back	0	0	0	0	0	0	0	0	0
										
MILLS, David 	Forward	9+2	2	1	0	0	0	2	0	0
										
MONAGHAN, Derek 	Forward	5+3	1	0	1	0	0	2	1	0
										
MOSES, Remi 	Midfielder	4	0	0	0	0	0	1	0	0
										
OWEN, Gary 	Midfielder	39	3	1	3+1	1	0	11	1	0
										
REGIS, Cyrille 	Forward	37	17	0	5	2	0	11	6	0
										
ROBERTSON, Ally 	Central Defender	33	1	0	5	0	0	10	1	0
										
ROBSON, Bryan 	Midfielder	5	0	0	0	0	0	2	0	0
										
STATHAM, Derek 	Full Back	35	0	0	5	1	0	10	1	0
										
SUMMERFIELD, Kevin 	Midfielder	4	2	0	0	0	0	2	0	0
										
WEBB, Alan 	Full Back	6	0	0	0	0	0	0+1	0	0
										
WHITEHEAD, Clive 	Winger	8	1	0	2	1	0	0	0	0
										
WILE, John 	Central Defender	42	0	0	5	0	0	11	0	0
										
ZONDERVAN, Romeo 	Midfielder	13+1	0	0	1	0	0	0	0	0
