,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Yann M'Vila\d4133fa1,fr FRA,MT,25,37,36,3186,35.4,1,4,1,0,0,1,0,0.03,0.11,0.14,0.03,0.14,Matchs
Patrick van Aanholt\5f09991f,nl NED,DF,24,33,33,2970,33.0,4,3,4,0,0,2,0,0.12,0.09,0.21,0.12,0.21,Matchs
Jermain Defoe\f1e8372d,eng ENG,AT,32,33,28,2550,28.3,15,1,14,1,1,3,0,0.53,0.04,0.56,0.49,0.53,Matchs
Lee Cattermole\538e77d5,eng ENG,MT,27,31,27,2210,24.6,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matchs
Billy Jones\aa3cb1ad,eng ENG,DF,28,24,23,2032,22.6,1,1,1,0,0,8,0,0.04,0.04,0.09,0.04,0.09,Matchs
John O'Shea\7c1f4685,ie IRL,DF,34,28,23,2009,22.3,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Younès Kaboul\3680d723,fr FRA,DF,29,23,22,2009,22.3,0,1,0,0,0,4,1,0.00,0.04,0.04,0.00,0.04,Matchs
Fabio Borini\ef5b337e,it ITA,MTAT,24,26,22,1891,21.0,5,2,4,1,1,6,0,0.24,0.10,0.33,0.19,0.29,Matchs
DeAndre Yedlin\ae0a7ddf,us USA,DFMT,22,23,21,1811,20.1,0,1,0,0,0,2,0,0.00,0.05,0.05,0.00,0.05,Matchs
Vito Mannone\c4173f1a,it ITA,GB,27,19,19,1710,19.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Costel Pantilimon\d24e154c,ro ROU,GB,28,17,17,1530,17.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matchs
Lamine Koné\a46472d0,ci CIV,DF,26,15,15,1314,14.6,2,1,2,0,0,0,0,0.14,0.07,0.21,0.14,0.21,Matchs
Jeremain Lens\6f1721f0,nl NED,MTAT,27,20,14,1294,14.4,3,3,3,0,0,4,1,0.21,0.21,0.42,0.21,0.42,Matchs
Sebastián Coates\1fbbfbde,uy URU,DF,24,16,14,1229,13.7,0,3,0,0,0,4,0,0.00,0.22,0.22,0.00,0.22,Matchs
Jan Kirchhoff\a14d04e3,de GER,MT,24,15,14,1075,11.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Wahbi Khazri\2677a1de,tn TUN,MT,24,14,13,1071,11.9,2,1,2,0,0,3,0,0.17,0.08,0.25,0.17,0.25,Matchs
Adam Johnson\1ba61951,eng ENG,MT,28,19,11,1148,12.8,2,5,1,1,1,3,0,0.16,0.39,0.55,0.08,0.47,Matchs
Steven Fletcher\2c9c3502,sct SCO,AT,28,16,11,1010,11.2,4,0,4,0,0,0,0,0.36,0.00,0.36,0.36,0.36,Matchs
Jack Rodwell\a07579ee,eng ENG,MT,24,22,9,1169,13.0,1,0,1,0,0,5,0,0.08,0.00,0.08,0.08,0.08,Matchs
Ola Toivonen\de4fe7a2,se SWE,MT,29,12,9,659,7.3,0,2,0,0,0,1,0,0.00,0.27,0.27,0.00,0.27,Matchs
Duncan Watmore\2b2bae51,eng ENG,MTAT,21,23,7,919,10.2,3,1,3,0,0,0,0,0.29,0.10,0.39,0.29,0.39,Matchs
Seb Larsson\b26efc36,se SWE,MT,30,18,6,554,6.2,0,1,0,0,0,2,0,0.00,0.16,0.16,0.00,0.16,Matchs
Wes Brown\659ccc97,eng ENG,DF,35,6,6,540,6.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Dame N'Doye\4574720b,sn SEN,MTAT,30,11,5,572,6.4,1,0,1,0,0,2,0,0.16,0.00,0.16,0.16,0.16,Matchs
Jordi Gómez\d92b0327,es ESP,MT,30,6,5,352,3.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Danny Graham\7d7bdee6,eng ENG,AT,29,10,4,360,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Jordan Pickford\4806ec67,eng ENG,GB,21,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Thomas Robson\a18298ff,eng ENG,DF,19,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Rees Greenwood\e5e459d4,eng ENG,MT,18,1,1,51,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
George Honeyman\84afeaff,eng ENG,MT,20,1,0,39,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Adam Matthews\d8bffa70,wls WAL,DF,23,1,0,37,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
