,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
César Azpilicueta\53cad200,es ESP,DF,25,37,36,3199,35.5,2,3,2,0,0,7,0,0.06,0.08,0.14,0.06,0.14,Matchs
Branislav Ivanović\85f8571a,rs SRB,DF,31,33,33,2916,32.4,2,2,2,0,0,5,0,0.06,0.06,0.12,0.06,0.12,Matchs
Cesc Fàbregas\33508c78,es ESP,MT,28,37,33,2895,32.2,5,7,3,2,2,5,0,0.16,0.22,0.37,0.09,0.31,Matchs
Willian\8b9ebd03,br BRA,MT,26,35,32,2739,30.4,5,6,5,0,0,5,0,0.16,0.20,0.36,0.16,0.36,Matchs
Nemanja Matić\eb7822d7,rs SRB,MT,26,33,28,2415,26.8,2,2,2,0,0,5,1,0.07,0.07,0.15,0.07,0.15,Matchs
Diego Costa\a190d597,es ESP,AT,26,28,27,2373,26.4,12,6,12,0,0,8,0,0.46,0.23,0.68,0.46,0.68,Matchs
Eden Hazard\a39bb753,be BEL,MTAT,24,31,25,2191,24.3,4,3,4,0,0,2,0,0.16,0.12,0.29,0.16,0.29,Matchs
Pedro\3ca7254a,es ESP,MT,28,29,24,2033,22.6,7,3,7,0,0,3,0,0.31,0.13,0.44,0.31,0.44,Matchs
John Terry\68517cfd,eng ENG,DF,34,24,24,1988,22.1,1,0,1,0,0,3,2,0.05,0.00,0.05,0.05,0.05,Matchs
Thibaut Courtois\1840e36d,be BEL,GB,23,23,23,2020,22.4,0,0,0,0,0,1,2,0.00,0.00,0.00,0.00,0.00,Matchs
Gary Cahill\7914b9fe,eng ENG,DF,29,23,21,1957,21.7,2,1,2,0,0,2,0,0.09,0.05,0.14,0.09,0.14,Matchs
Kurt Zouma\ce4246f5,fr FRA,DF,20,23,21,1918,21.3,1,1,1,0,0,0,0,0.05,0.05,0.09,0.05,0.09,Matchs
Oscar\57fe98dd,br BRA,MT,23,27,20,1769,19.7,3,3,2,1,2,4,0,0.15,0.15,0.31,0.10,0.25,Matchs
John Obi Mikel\424d5f72,ng NGA,MTDF,28,25,19,1782,19.8,0,1,0,0,0,6,0,0.00,0.05,0.05,0.00,0.05,Matchs
Asmir Begović\7b4de647,ba BIH,GB,28,17,15,1399,15.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Baba Rahman\e4086af3,gh GHA,DF,21,15,11,1018,11.3,0,1,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09,Matchs
Ramires\4cce2c67,br BRA,MT,28,12,7,609,6.8,2,0,2,0,0,1,0,0.30,0.00,0.30,0.30,0.30,Matchs
Kenedy\5eebbfdf,br BRA,DFMT,19,14,4,556,6.2,1,0,1,0,0,0,0,0.16,0.00,0.16,0.16,0.16,Matchs
Ruben Loftus-Cheek\e97fd090,eng ENG,MT,19,13,4,412,4.6,1,0,1,0,0,0,0,0.22,0.00,0.22,0.22,0.22,Matchs
Bertrand Traoré\c47541e0,bf BFA,ATMT,19,10,4,375,4.2,2,1,2,0,0,0,0,0.48,0.24,0.72,0.48,0.72,Matchs
Loïc Rémy\5c2da10f,fr FRA,AT,28,13,3,291,3.2,1,0,1,0,0,0,0,0.31,0.00,0.31,0.31,0.31,Matchs
Matt Miazga\9fc0f253,us USA,DF,20,2,2,135,1.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Radamel Falcao\66116290,co COL,AT,29,10,1,237,2.6,1,0,1,0,0,1,0,0.38,0.00,0.38,0.38,0.38,Matchs
Alexandre Pato\7dd83c7d,br BRA,AT,25,2,1,131,1.5,1,0,0,1,1,0,0,0.69,0.00,0.69,0.00,0.00,Matchs
Tammy Abraham\f586779e,eng ENG,AT,17,2,0,55,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Fikayo Tomori\7edfbb8a,eng ENG,DF,17,1,0,31,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Juan Cuadrado\0ab1f153,co COL,DFAT,27,1,0,27,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Jake Clarke-Salter\0df092d3,eng ENG,DF,17,1,0,17,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Ola Aina\246d153b,ng NGA,DFMT,18,0,0,,,,,,,,,,,,,,,Matchs
Marco Amelia\54da8e59,it ITA,GB,33,0,0,,,,,,,,,,,,,,,Matchs
Jamal Blackman\dd26b605,eng ENG,GB,21,0,0,,,,,,,,,,,,,,,Matchs
Charlie Colkett\ecf151ac,eng ENG,MT,18,0,0,,,,,,,,,,,,,,,Matchs
Papy Djilobodji\083525e5,sn SEN,DF,26,0,0,,,,,,,,,,,,,,,Matchs
Victor Moses\e726e11e,ng NGA,DFAT,24,0,0,,,,,,,,,,,,,,,Matchs
Kasey Palmer\453f566a,jm JAM,MT,18,0,0,,,,,,,,,,,,,,,Matchs
Total de l'équipe,,,26.8,38,418,3420,38.0,55,40,51,4,5,0,0,1.45,1.05,2.50,1.34,2.39,
Total adversaire,,,27.1,38,418,3420,38.0,52,32,49,3,4,115,5,1.37,0.84,2.21,1.29,2.13,
