,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
Joe Hart\cb4f24c6,eng ENG,GB,28,35,35,3109,34.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Fernandinho\101da2b5,br BRA,MT,30,33,31,2729,30.3,2,2,2,0,0,8,0,0.07,0.07,0.13,0.07,0.13,Matchs
Nicolás Otamendi\0d267745,ar ARG,DF,27,30,30,2671,29.7,1,0,1,0,0,9,0,0.03,0.00,0.03,0.03,0.03,Matchs
Sergio Agüero\4d034881,ar ARG,AT,27,30,29,2360,26.2,24,2,20,4,5,1,0,0.92,0.08,0.99,0.76,0.84,Matchs
Yaya Touré\c204f844,ci CIV,MT,32,32,28,2325,25.8,6,5,5,1,1,3,0,0.23,0.19,0.43,0.19,0.39,Matchs
Bacary Sagna\6ef56efd,fr FRA,DF,32,28,27,2448,27.2,0,3,0,0,0,4,0,0.00,0.11,0.11,0.00,0.11,Matchs
Aleksandar Kolarov\eda40760,rs SRB,DF,29,29,25,2283,25.4,3,3,3,0,1,3,0,0.12,0.12,0.24,0.12,0.24,Matchs
Jesús Navas\3f10bd22,es ESP,MT,29,34,24,2282,25.4,0,7,0,0,0,1,0,0.00,0.28,0.28,0.00,0.28,Matchs
Eliaquim Mangala\f520049f,fr FRA,DF,24,23,23,2009,22.3,0,0,0,0,0,8,0,0.00,0.00,0.00,0.00,0.00,Matchs
Raheem Sterling\b400bde0,eng ENG,MT,20,31,23,1920,21.3,6,2,6,0,0,1,0,0.28,0.09,0.37,0.28,0.37,Matchs
Kevin De Bruyne\e46012d4,be BEL,MT,24,25,22,2002,22.2,7,9,7,0,0,2,0,0.31,0.40,0.72,0.31,0.72,Matchs
David Silva\e2716bd0,es ESP,MT,29,24,22,1791,19.9,2,11,2,0,0,1,0,0.10,0.55,0.65,0.10,0.65,Matchs
Fernando\41f32541,br BRA,MT,28,24,17,1715,19.1,2,0,2,0,0,4,0,0.10,0.00,0.10,0.10,0.10,Matchs
Wilfried Bony\61abe9b6,ci CIV,AT,26,26,13,1226,13.6,4,3,4,0,1,1,0,0.29,0.22,0.51,0.29,0.51,Matchs
Vincent Kompany\d2bff301,be BEL,DF,29,14,13,1179,13.1,2,0,2,0,0,5,0,0.15,0.00,0.15,0.15,0.15,Matchs
Gaël Clichy\450ad405,fr FRA,DF,30,14,12,1087,12.1,0,1,0,0,0,0,0,0.00,0.08,0.08,0.00,0.08,Matchs
Pablo Zabaleta\6813ac34,ar ARG,DF,30,13,12,1062,11.8,0,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,Matchs
Martín Demichelis\e9c7102a,ar ARG,DF,34,20,10,1021,11.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matchs
Fabian Delph\111c3236,eng ENG,MT,25,17,8,753,8.4,2,0,2,0,0,0,0,0.24,0.00,0.24,0.24,0.24,Matchs
Kelechi Iheanacho\c92e1a31,ng NGA,ATMT,18,26,7,766,8.5,8,1,8,0,0,1,0,0.94,0.12,1.06,0.94,1.06,Matchs
Samir Nasri\165bed61,fr FRA,MTAT,28,12,4,541,6.0,2,2,2,0,0,3,0,0.33,0.33,0.67,0.33,0.67,Matchs
Willy Caballero\a179d516,ar ARG,GB,33,4,3,311,3.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Bersant Celina\3043d33f,xk KVX,ATMT,18,1,0,14,0.2,0,1,0,0,0,0,0,0.00,6.43,6.43,0.00,6.43,Matchs
Manu García\6ed1a2a2,es ESP,ATMT,17,1,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Patrick Roberts\59d93937,eng ENG,ATMT,18,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Angeliño\30941e96,es ESP,DFMT,18,0,0,,,,,,,,,,,,,,,Matchs
Brandon Barker\3098c0df,eng ENG,ATMT,18,0,0,,,,,,,,,,,,,,,Matchs
Jason Denayer\47af88b8,be BEL,DF,20,0,0,,,,,,,,,,,,,,,Matchs
George Evans\40302e12,eng ENG,DFMT,20,0,0,,,,,,,,,,,,,,,Matchs
Aleix García\a10361d2,es ESP,MT,18,0,0,,,,,,,,,,,,,,,Matchs
James Horsfield\95b9d647,eng ENG,DFMT,19,0,0,,,,,,,,,,,,,,,Matchs
Cameron Humphreys\28e65539,eng ENG,DF,16,0,0,,,,,,,,,,,,,,,Matchs
Pablo Maffeo\5db04597,es ESP,DFMT,18,0,0,,,,,,,,,,,,,,,Matchs
Richard Wright\d9e2e2ae,eng ENG,GB,37,0,0,,,,,,,,,,,,,,,Matchs
Total de l'équipe,,,28.3,38,418,3420,38.0,71,53,66,5,8,0,0,1.87,1.39,3.26,1.74,3.13,
Total adversaire,,,27.0,38,418,3420,38.0,39,31,38,1,1,58,2,1.03,0.82,1.84,1.00,1.82,
