-- League --	--- FA Cup ---	---- Other ----

1954/55
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BAKER, Colin 	Wing Half	2	0	0	0	0	0	0	0	0
										
BAKER, Billy 	Wing Half	8	0	0	0	0	0	0	0	0
										
CLARKE, Don 	Inside Forward	0	0	0	0	0	0	0	0	0
										
DIXON, Cecil 	Winger	3	0	0	0	0	0	0	0	0
										
EDWARDS, George 	Winger	4	0	0	0	0	0	0	0	0
										
FORD, Trevor 	Centre Forward	36	19	1	1	0	0	0	0	0
										
FROWEN, John 	Full Back	11	0	0	0	0	0	0	0	0
										
GALE, Colin 	Central Defender	2	0	0	0	0	0	0	0	0
										
GIBBS, Alan 	Inside Forward	0	0	0	0	0	0	0	0	0
										
GRANT, Wilf 	Centre Forward	5	1	0	0	0	0	0	0	0
										
HARRINGTON, Alan 	Full Back	34	1	0	1	0	0	0	0	0
										
HITCHENS, Gerry 	Centre Forward	2	1	0	0	0	0	0	0	0
										
HOWELLS, Ron 	Goalkeeper	36	0	0	1	0	0	0	0	0
										
JONES, Islwyn 	Wing Half	20	0	0	1	0	0	0	0	0
										
MONTGOMERY, Stan 	Central Defender	24	2	0	1	0	0	0	0	0
										
NORTHCOTT, Tommy 	Centre Forward	29	5	0	1	0	0	0	0	0
										
NUGENT, Cliff 	Winger	24	4	0	1	0	0	0	0	0
										
NUTT, Gordon 	Winger	16	4	0	0	0	0	0	0	0
										
RUTTER, Charlie 	Full Back	22	0	0	1	0	0	0	0	0
										
SHERWOOD, Alf 	Full Back	34	2	1	1	0	0	0	0	0
										
STITFALL, Ron 	Full Back	26	0	0	0	0	0	0	0	0
										
STOCKIN, Ron 	Inside Forward	30	12	0	1	0	0	0	0	0
										
SULLIVAN, Derrick 	Wing Half	36	3	0	0	0	0	0	0	0
										
TIDDY, Mike 	Winger	27	4	0	1	0	0	0	0	0
										
VEARNCOMBE, Graham 	Goalkeeper	6	0	0	0	0	0	0	0	0
										
WILLIAMS, Roley 	Inside Forward	25	2	0	0	0	0	0	0	0
