-- League --	--- FA Cup ---	---- Other ----

1929/30
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BARKAS, Ned	Full Back	
										
BLYTH, Billy	Inside Forward	
										
BOND, Benny	Winger	
										
BOOTON, Harold	Full Back	
										
BRADFORD, Joe	Centre Forward	
										
BRIGGS, George	Winger	
										
COOPER, Jack	Centre Forward	
										
COXFORD, Jack	Central Defender	
										
CRINGAN, Jimmy	Central Defender	
										
CROSBIE, Johnny	Inside Forward	
										
CURTIS, Ernie	Inside Forward	
										
FILLINGHAM, Tom	Central Defender	
										
FIRTH, Jack	Wing Half	
										
FREER, Wilf	Wing Half	
										
HANNEY, Mick	Centre Forward	
										
HAYWOOD, George	Centre Forward	
										
HIBBS, Harry	Goalkeeper	
										
HICKS, George	Winger	
										
HORSMAN, Bill	Winger	
										
HUTCHINSON, Lance	Winger	
										
LESLIE, Alec	Wing Half	
										
LIDDELL, George	Wing Half	
										
MILLS, Paddy	Centre Forward	
										
MORRALL, George	Central Defender	
										
RANDLE, Jackie	Full Back	
										
ROBINSON, Tommy	Inside Forward	
										
SABIN, Alfred	Wing Half	
										
TEWKESBURY, Ken	Goalkeeper	
										
TREMELLING, Dan	Goalkeeper	
										
VINALL, Jack	Centre Forward	
