,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
John Terry\68517cfd,eng ENG,DF,28,37,37,3259,36.2,2,2,2,0,0,7,1,0.06,0.06,0.11,0.06,0.11,Matchs
Frank Lampard\268df6b1,eng ENG,MT,31,36,36,3218,35.8,22,14,12,10,11,0,0,0.62,0.39,1.01,0.34,0.73,Matchs
Petr Čech\71672fa0,cz CZE,GB,27,34,34,3021,33.6,0,1,0,0,0,0,1,0.00,0.03,0.03,0.00,0.03,Matchs
Didier Drogba\945dea33,ci CIV,AT,31,32,31,2770,30.8,29,10,28,1,1,7,0,0.94,0.32,1.27,0.91,1.23,Matchs
Nicolas Anelka\931ed5e9,fr FRA,AT,30,33,31,2688,29.9,11,7,11,0,0,0,0,0.37,0.23,0.60,0.37,0.60,Matchs
Michael Ballack\9d1b8b6b,de GER,MT,32,32,26,2363,26.3,4,5,4,0,0,3,1,0.15,0.19,0.34,0.15,0.34,Matchs
Florent Malouda\6fe6d820,fr FRA,ATMT,29,33,26,2304,25.6,12,8,12,0,0,4,1,0.47,0.31,0.78,0.47,0.78,Matchs
Branislav Ivanović\85f8571a,rs SRB,DF,25,28,25,2254,25.0,1,5,1,0,0,6,0,0.04,0.20,0.24,0.04,0.24,Matchs
Ashley Cole\be091289,eng ENG,DF,28,27,25,2153,23.9,4,3,4,0,0,4,0,0.17,0.13,0.29,0.17,0.29,Matchs
Ricardo Carvalho\57e7081e,pt POR,DF,31,22,22,1846,20.5,0,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,Matchs
John Obi Mikel\424d5f72,ng NGA,MT,22,25,21,1740,19.3,0,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,Matchs
Joe Cole\2c2f117b,eng ENG,MT,27,26,14,1286,14.3,2,5,2,0,0,2,0,0.14,0.35,0.49,0.14,0.49,Matchs
Deco\a8a2f283,pt POR,MT,31,19,14,1238,13.8,2,2,2,0,0,4,0,0.15,0.15,0.29,0.15,0.29,Matchs
Alex\58721835,br BRA,DF,27,16,13,1270,14.1,1,0,1,0,0,2,0,0.07,0.00,0.07,0.07,0.07,Matchs
Michael Essien\d6577282,gh GHA,DFMT,26,14,13,1195,13.3,3,0,3,0,0,2,0,0.23,0.00,0.23,0.23,0.23,Matchs
Salomon Kalou\2042d931,ci CIV,ATMT,23,23,11,958,10.6,5,3,5,0,0,2,0,0.47,0.28,0.75,0.47,0.75,Matchs
Paulo Ferreira\4ca16d65,pt POR,DF,30,13,11,949,10.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matchs
Yuri Zhirkov\ed2b33cb,ru RUS,DFMT,25,17,10,954,10.6,0,2,0,0,0,4,0,0.00,0.19,0.19,0.00,0.19,Matchs
José Bosingwa\13dd442f,pt POR,DF,26,8,8,645,7.2,0,1,0,0,0,0,0,0.00,0.14,0.14,0.00,0.14,Matchs
Juliano Belletti\a4432ca2,br BRA,DFMT,33,11,4,490,5.4,0,1,0,0,0,1,1,0.00,0.18,0.18,0.00,0.18,Matchs
Daniel Sturridge\1b7ec703,eng ENG,ATMT,19,13,2,298,3.3,1,0,1,0,0,0,0,0.30,0.00,0.30,0.30,0.30,Matchs
Henrique Hilário\0fbcbed1,pt POR,GB,33,3,2,219,2.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Ross Turnbull\6db380ef,eng ENG,GB,24,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Jeffrey Bruma\fbffc4b1,nl NED,DF,17,2,0,59,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Nemanja Matić\eb7822d7,rs SRB,MT,20,2,0,43,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Fabio Borini\ef5b337e,it ITA,ATMT,18,4,0,37,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Patrick van Aanholt\5f09991f,nl NED,DF,18,2,0,35,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Gaël Kakuta\5b1bf5e3,cd COD,ATMT,18,1,0,32,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Sam Hutchinson\800a3404,eng ENG,DFMT,19,2,0,23,0.3,0,1,0,0,0,0,0,0.00,3.91,3.91,0.00,3.91,Matchs
Andriy Shevchenko\32eb0f30,ua UKR,AT,32,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,28.7,38,418,,,99,64,88,11,12,54,5,2.61,1.68,4.29,2.32,4.00,
Total adversaire,,,27.0,38,,,,,,,,,,,,,,,,
