Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"ANTHROBUS, Steve ",Forward,3,0,0,0,0,0,0,0,0
,"BRILEY, Les ",Midfielder,31,2,0,2,0,0,3+1,1,0
,"CARTER, Jimmy ",Winger,14+6,5,0,2,1,0,1,0,0
,"CASCARINO, Tony ",Forward,38,13,0,2,1,0,5,1,0
,"DAWES, Ian ",Full Back,27+3,1,0,1,0,0,5,0,0
,"DOWSON, Alan ",Full Back,0,0,0,0,0,0,0,0,0
,"HORNE, Brian ",Goalkeeper,38,0,0,2,0,0,6,0,0
,"HORRIX, Dean ",Forward,5+3,0,0,0,0,0,2,1,0
,"HURLOCK, Terry ",Midfielder,34,3,0,1,0,0,5,0,0
,"LAWRENCE, George ",Winger,10+1,0,0,0,0,0,2,0,0
,"MCLEARY, Alan ",Central Defender,38,1,0,2,0,0,6,0,0
,"MORGAN, Darren ",Midfielder,7+1,0,0,1,0,0,3,0,0
,"O'CALLAGHAN, Kevin ",Winger,34,5,1,2,0,0,3+1,0,0
,"REID, Wes ",Midfielder,1,0,0,0,0,0,0,0,0
,"RUDDOCK, Neil ",Central Defender,0+2,1,0,0,0,0,3+1,3,0
,"SALMAN, Danis ",Full Back,11+8,1,0,1,0,0,3+1,1,0
,"SHERINGHAM, Teddy ",Forward,33,11,0,2,1,0,5,3,0
,"SPARHAM, Sean ",Full Back,10+2,0,0,0,0,0,0+2,0,0
,"STEPHENSON, Paul ",Winger,11+1,1,0,0,0,0,2,0,0
,"STEVENS, Keith ",Full Back,22+1,0,0,1,0,0,6,0,0
,"THOMPSON, Dave ",Central Defender,13+2,1,0,1,0,0,3,0,0
,"TREACY, Darren ",Midfielder,3,0,0,0,0,0,0,0,0
,"WOOD, Steve ",Central Defender,35,0,0,2,0,0,3,0,0
