,,,,Temps de jeu,Temps de jeu,Temps de jeu,Temps de jeu,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,Par 90 minutes,
Joueur,Nation,Pos,Âge,MJ,Titulaire,Min,90,Buts,PD,B-PénM,PénM,PénT,CJ,CR,Buts,PD,B+PD,B-PénM,B+PD-PénM,Matchs
James Beattie\7c881089,eng ENG,AT,25,36,32,2957,32.9,14,6,12,2,2,3,0,0.43,0.18,0.61,0.37,0.55,Matchs
Claus Lundekvam\22de8419,no NOR,DF,30,31,31,2517,28.0,1,2,1,0,0,2,0,0.04,0.07,0.11,0.04,0.11,Matchs
Paul Telfer\7b3990c5,sct SCO,DFMT,31,33,28,2855,31.7,0,2,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,Matchs
Kevin Phillips\23d97ca1,eng ENG,AT,30,34,28,2594,28.8,13,3,13,0,0,2,1,0.45,0.10,0.56,0.45,0.56,Matchs
Antti Niemi\79c3c101,fi FIN,GB,31,28,28,2520,28.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Jason Dodd\df15c7a1,eng ENG,DF,32,28,27,2376,26.4,1,3,1,0,0,2,0,0.04,0.11,0.15,0.04,0.15,Matchs
Michael Svensson\123a0e8f,se SWE,DF,27,26,26,2336,26.0,2,1,2,0,0,7,1,0.08,0.04,0.12,0.08,0.12,Matchs
Rory Delap\9b0dac73,ie IRL,MT,27,27,26,2180,24.2,1,2,1,0,0,1,0,0.04,0.08,0.12,0.04,0.12,Matchs
Danny Higginbotham\688135a1,gi GIB,DF,24,27,24,2286,25.4,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matchs
David Prutton\7123fdc0,eng ENG,MT,21,26,21,1960,21.8,1,2,1,0,0,4,1,0.05,0.09,0.14,0.05,0.14,Matchs
Fabrice Fernandes\9838d388,fr FRA,MT,23,27,21,1760,19.6,1,2,1,0,0,2,0,0.05,0.10,0.15,0.05,0.15,Matchs
Graeme Le Saux\0bd42c09,eng ENG,DF,34,19,19,1566,17.4,0,1,0,0,0,4,0,0.00,0.06,0.06,0.00,0.06,Matchs
Anders Svensson\2c29fd2a,se SWE,MT,27,30,17,1523,16.9,0,2,0,0,0,6,0,0.00,0.12,0.12,0.00,0.12,Matchs
Brett Ormerod\fde1ce8d,eng ENG,AT,26,22,14,1202,13.4,5,0,5,0,0,1,0,0.37,0.00,0.37,0.37,0.37,Matchs
Chris Marsden\c1f59bed,eng ENG,MT,34,13,9,856,9.5,0,1,0,0,0,4,0,0.00,0.11,0.11,0.00,0.11,Matchs
Yoann Folly\8dfe153d,tg TOG,MT,18,9,9,810,9.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Neil McCann\01ba4d73,sct SCO,MT,28,18,9,798,8.9,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matchs
Fitz Hall\f799f31c,eng ENG,DFAT,22,11,7,750,8.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Matt Oakley\79974582,eng ENG,MT,25,7,7,630,7.0,0,1,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14,Matchs
Marians Pahars\bc95c25d,lv LVA,ATMT,26,14,6,584,6.5,2,1,2,0,0,0,0,0.31,0.15,0.46,0.31,0.46,Matchs
Stephen Crainey\2f6dd6a3,sct SCO,DF,22,5,5,440,4.9,0,1,0,0,0,0,0,0.00,0.20,0.20,0.00,0.20,Matchs
Darren Kenton\93040d46,eng ENG,DF,24,7,3,363,4.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Alan Blayney\16c7a4a9,nir NIR,GB,21,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Léandre Griffit\cecd7a6a,fr FRA,ATMT,19,5,2,149,1.7,2,0,2,0,0,0,0,1.21,0.00,1.21,1.21,1.21,Matchs
Chris Baird\55fd8c81,nir NIR,DFMT,21,4,1,192,2.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matchs
Jo Tessem\32290355,no NOR,MT,31,3,1,98,1.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Agustín Delgado\a8d08004,ec ECU,AT,28,4,0,54,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matchs
Total de l'équipe,,,27.9,38,403,,,43,27,41,2,2,51,3,1.13,0.71,1.84,1.08,1.79,
Total adversaire,,,27.2,38,,,,,,,,,,,,,,,,
