Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BROOME, Frank ",Winger,42,14,0,3,0,0,0,0,0
,"CLAMP, Ted ",Goalkeeper,1,0,0,0,0,0,0,0,0
,"CUSHLOW, Dick ",Central Defender,1,0,0,0,0,0,0,0,0
,"HARRISON, Reg ",Winger,40,7,0,4,3,0,0,0,0
,"HOWE, Jack ",Full Back,37,1,1,4,0,0,0,0,0
,"LEUTY, Leon ",Central Defender,40,1,0,4,0,0,0,0,0
,"MCLACHLAN, Steve ",Wing Half,3,0,0,1,0,0,0,0,0
,"MITCHELL, Arnold ",Wing Half,0,0,0,0,0,0,0,0,0
,"MORRIS, Johnny ",Inside Forward,13,13,0,0,0,0,0,0,0
,"MOZLEY, Bert ",Full Back,31,1,0,1,0,0,0,0,0
,"MUSSON, Chick ",Wing Half,41,0,0,4,0,0,0,0,0
,"OLIVER, Allen ",Winger,3,0,0,1,0,0,0,0,0
,"OXFORD, Ken ",Goalkeeper,0,0,0,0,0,0,0,0,0
,"PARR, Jackie ",Full Back,17,0,0,4,0,0,0,0,0
,"PARRY, Jack ",Inside Forward,1,1,0,0,0,0,0,0,0
,"POPPITT, Johnny ",Full Back,4,0,0,0,0,0,0,0,0
,"POWELL, Tommy ",Winger,22,6,0,4,2,0,0,0,0
,"SMALE, Harry ",Full Back,0,0,0,0,0,0,0,0,0
,"STAMPS, Jackie ",Centre Forward,31,11,1,1,1,0,0,0,0
,"STEEL, Billy ",Inside Forward,38,14,0,4,1,0,0,0,0
,"TAFT, Doug ",Centre Forward,6,1,0,3,1,0,0,0,0
,"THOMPSON, Cyril ",Centre Forward,14,3,0,0,0,0,0,0,0
,"TOWNSEND, Billy ",Goalkeeper,27,0,0,4,0,0,0,0,0
,"WALKER, Colin ",Wing Half,1,0,0,0,0,0,0,0,0
,"WARD, Tim ",Wing Half,35,0,0,2,0,0,0,0,0
,"WEBSTER, Terry ",Goalkeeper,14,0,0,0,0,0,0,0,0
