Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BARTRAM, Sam ",Goalkeeper,41,0,0,1,0,0,0,0,0
,"BICKNELL, Roy ",Central Defender,1,0,0,0,0,0,0,0,0
,"BROWN, Tommy ",Wing Half,20,1,0,1,0,0,0,0,0
,"CAMPBELL, Jock ",Full Back,28,0,0,1,0,0,0,0,0
,"DAVIES, Dudley ",Winger,0,0,0,0,0,0,0,0,0
,"DUFFY, Chris ",Winger,37,7,0,1,0,0,0,0,0
,"FENTON, Benny ",Wing Half,39,7,0,1,0,0,0,0,0
,"FORBES, Dudley ",Wing Half,1,0,0,0,0,0,0,0,0
,"HURST, Gordon ",Winger,41,9,0,1,0,0,0,0,0
,"JOHNSON, Bert ",Wing Half,18,0,0,0,0,0,0,0,0
,"KIRSTEN, Ken ",Full Back,0,0,0,0,0,0,0,0,0
,"LOCK, Frank ",Full Back,40,1,0,1,0,0,0,0,0
,"LUMLEY, Tommy ",Inside Forward,11,4,0,0,0,0,0,0,0
,"MCCRAE, Alex ",Inside Forward,4,0,0,0,0,0,0,0,0
,"O'LINN, Syd ",Inside Forward,31,9,0,1,1,0,0,0,0
,"PHIPPS, Harold ",Central Defender,41,1,0,1,0,0,0,0,0
,"PURVES, Charlie ",Inside Forward,17,1,0,0,0,0,0,0,0
,"REVELL, Charlie ",Wing Half,25,3,1,1,0,0,0,0,0
,"ROBINSON, Bill ",Centre Forward,2,0,0,0,0,0,0,0,0
,"SHREEVE, Jack ",Full Back,14,0,0,0,0,0,0,0,0
,"UYTENBOGAARDT, Albert ",Goalkeeper,1,0,0,0,0,0,0,0,0
,"VAUGHAN, Charlie ",Centre Forward,40,19,0,1,0,0,0,0,0
,"VITTY, Jack ",Full Back,2,0,0,0,0,0,0,0,0
,"WHITTAKER, Bill ",Wing Half,8,0,0,0,0,0,0,0,0
